,plot_id,sample_id,lon,lat,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Crop/ or not
355,139459496,544092849,30.643204925,-0.8159364170000001,False,2021-04-13 15:21,9.7 secs,Mapbox Satellite,,POINT(30.643204925 -0.815936417),Non-crop
356,139459497,544092850,30.849247453,-1.765064516,False,2021-04-13 15:21,17.0 secs,Mapbox Satellite,,POINT(30.849247453 -1.765064516),Non-crop
357,139459498,544092851,28.541636807,-2.2831693580000003,False,2021-04-13 15:21,8.6 secs,Mapbox Satellite,,POINT(28.541636807 -2.283169358),Non-crop
358,139459499,544092852,28.64870049,-1.447951154,False,2021-04-13 15:21,4.8 secs,Mapbox Satellite,,POINT(28.64870049 -1.447951154),Non-crop
359,139459500,544092853,29.225603151999998,-2.8628980669999997,False,2021-04-13 15:22,13.3 secs,Mapbox Satellite,,POINT(29.225603152 -2.862898067),Non-crop
360,139459501,544092854,29.541763634000002,-1.919740941,False,2021-04-13 15:23,67.8 secs,Mapbox Satellite,,POINT(29.541763634 -1.919740941),Non-crop
361,139459502,544092855,29.383952887,-1.869380749,False,2021-04-13 15:23,12.6 secs,Mapbox Satellite,,POINT(29.383952887 -1.869380749),Non-crop
362,139459503,544092856,30.798141063000003,-2.396426726,False,2021-04-13 15:23,6.3 secs,Mapbox Satellite,,POINT(30.798141063 -2.396426726),Non-crop
363,139459504,544092857,29.591971709,-0.8155771270000001,False,2021-04-13 15:23,4.0 secs,Mapbox Satellite,,POINT(29.591971709 -0.815577127),Non-crop
364,139459505,544092858,28.855102344000002,-2.551038939,False,2021-04-13 15:24,48.8 secs,Mapbox Satellite,,POINT(28.855102344 -2.551038939),Non-crop
365,139459506,544092859,29.484009711,-1.03111368,False,2021-04-13 15:24,5.4 secs,Mapbox Satellite,,POINT(29.484009711 -1.03111368),Non-crop
366,139459507,544092860,30.58706797,-2.445512969,False,2021-04-13 15:25,15.9 secs,Mapbox Satellite,,POINT(30.58706797 -2.445512969),Non-crop
367,139459508,544092861,29.533499133000003,-2.7557836260000004,False,2021-04-13 15:25,16.8 secs,Mapbox Satellite,,POINT(29.533499133 -2.755783626),Non-crop
368,139459509,544092862,29.38233592,-2.548346661,False,2021-04-13 15:25,3.2 secs,Mapbox Satellite,,POINT(29.38233592 -2.548346661),Non-crop
369,139459510,544092863,28.483703221,-1.4504656319999998,False,2021-04-13 15:25,4.2 secs,Mapbox Satellite,,POINT(28.483703221 -1.450465632),Non-crop
370,139459511,544092864,29.428950733,-1.395603245,False,2021-04-13 15:26,50.1 secs,Mapbox Satellite,,POINT(29.428950733 -1.395603245),Non-crop
371,139459512,544092865,29.167310239000003,-2.290888716,False,2021-04-13 15:26,9.4 secs,Mapbox Satellite,,POINT(29.167310239 -2.290888716),Non-crop
372,139459513,544092866,29.171622153,-2.4971103130000003,False,2021-04-13 15:26,2.3 secs,Mapbox Satellite,,POINT(29.171622153 -2.497110313),Non-crop
373,139459514,544092867,29.849659616,-2.183009006,False,2021-04-13 15:27,14.2 secs,Mapbox Satellite,,POINT(29.849659616 -2.183009006),Cropland
374,139459515,544092868,29.803404128,-2.289991119,False,2021-04-13 15:28,98.1 secs,Mapbox Satellite,,POINT(29.803404128 -2.289991119),Cropland
375,139459516,544092869,30.065942938000003,-2.02422741,False,2021-04-13 15:29,11.7 secs,Mapbox Satellite,,POINT(30.065942938 -2.02422741),Non-crop
376,139459517,544092870,28.69801025,-1.188535514,False,2021-04-13 15:29,10.9 secs,Mapbox Satellite,,POINT(28.69801025 -1.188535514),Non-crop
377,139459518,544092871,30.324169834,-2.392836603,False,2021-04-13 15:30,91.1 secs,Mapbox Satellite,,POINT(30.324169834 -2.392836603),Non-crop
378,139459519,544092872,30.854278019000002,-1.503351076,False,2021-04-13 15:31,41.0 secs,Mapbox Satellite,,POINT(30.854278019 -1.503351076),Cropland
379,139459520,544092873,29.429849049,-0.866678009,False,2021-04-13 15:31,4.6 secs,Mapbox Satellite,,POINT(29.429849049 -0.866678009),Non-crop
380,139459521,544092874,29.060965209000003,-2.2903501580000003,False,2021-04-13 15:31,12.3 secs,Mapbox Satellite,,POINT(29.060965209 -2.290350158),Non-crop
381,139459522,544092875,28.484062546999997,-1.7612933780000002,False,2021-04-13 15:31,3.1 secs,Mapbox Satellite,,POINT(28.484062547 -1.761293378),Non-crop
382,139459523,544092876,28.805972248000003,-2.023329655,False,2021-04-13 15:32,24.9 secs,Mapbox Satellite,,POINT(28.805972248 -2.023329655),Non-crop
383,139459524,544092877,28.852587060999998,-1.451004449,False,2021-04-13 15:32,4.0 secs,Mapbox Satellite,,POINT(28.852587061 -1.451004449),Non-crop
384,139459525,544092878,30.959545070999997,-1.290365124,False,2021-04-13 15:32,12.1 secs,Mapbox Satellite,,POINT(30.959545071 -1.290365124),Cropland
385,139459526,544092879,29.538529699,-1.713622514,False,2021-04-13 15:33,20.2 secs,Mapbox Satellite,,POINT(29.538529699 -1.713622514),Non-crop
386,139459527,544092880,28.700166206,-1.3916518269999998,False,2021-04-13 15:33,28.6 secs,Mapbox Satellite,,POINT(28.700166206 -1.391651827),Non-crop
387,139459528,544092881,29.58676148,-1.869021614,False,2021-04-13 15:34,71.4 secs,Mapbox Satellite,,POINT(29.58676148 -1.869021614),Cropland
388,139459529,544092882,29.642359446999997,-2.8114954389999998,False,2021-04-13 15:35,10.7 secs,Mapbox Satellite,,POINT(29.642359447 -2.811495439),Cropland
389,139459530,544092883,30.380127126999998,-2.553910695,False,2021-04-13 15:35,41.8 secs,Mapbox Satellite,,POINT(30.380127127 -2.553910695),Non-crop
390,139459531,544092884,29.851276583,-1.287850478,False,2021-04-13 15:36,19.8 secs,Mapbox Satellite,,POINT(29.851276583 -1.287850478),Cropland
391,139459532,544092885,29.121414078,-0.8704504999999999,False,2021-04-13 15:36,10.0 secs,Mapbox Satellite,,POINT(29.121414078 -0.8704505),Non-crop
392,139459533,544092886,28.749475966,-2.23515459,False,2021-04-13 15:36,3.5 secs,Mapbox Satellite,,POINT(28.749475966 -2.23515459),Non-crop
393,139459534,544092887,29.695082804000002,-1.232984444,False,2021-04-13 15:37,53.4 secs,Mapbox Satellite,,POINT(29.695082804 -1.232984444),Cropland
394,139459535,544092888,30.324708823,-2.493699952,False,2021-04-13 15:37,9.6 secs,Mapbox Satellite,,POINT(30.324708823 -2.493699952),Cropland
395,139459536,544092889,28.541996134,-3.021577293,False,2021-04-13 15:37,8.2 secs,Mapbox Satellite,,POINT(28.541996134 -3.021577293),Non-crop
396,139459537,544092890,29.53799071,-2.3405172380000003,False,2021-04-13 15:38,20.3 secs,Mapbox Satellite,,POINT(29.53799071 -2.340517238),Non-crop
397,139459538,544092891,31.007417525999998,-3.019424331,False,2021-04-13 15:38,8.2 secs,Mapbox Satellite,,POINT(31.007417526 -3.019424331),Non-crop
398,139459539,544092892,28.432596830999998,-1.49562821,False,2021-04-13 15:38,6.9 secs,Mapbox Satellite,,POINT(28.432596831 -1.49562821),Non-crop
399,139459540,544092893,30.535781915999998,-1.024826485,False,2021-04-13 15:39,43.6 secs,Mapbox Satellite,,POINT(30.535781916 -1.024826485),Non-crop
400,139459541,544092894,30.748292314,-1.337865755,False,2021-04-13 15:39,6.7 secs,Mapbox Satellite,,POINT(30.748292314 -1.337865755),Non-crop
401,139459542,544092895,29.376407039,-2.129784379,False,2021-04-13 15:40,49.0 secs,Mapbox Satellite,,POINT(29.376407039 -2.129784379),Non-crop
402,139459543,544092896,30.74919063,-1.7593180169999998,False,2021-04-13 15:40,12.1 secs,Mapbox Satellite,,POINT(30.74919063 -1.759318017),Non-crop
403,139459544,544092897,29.012014775,-1.554439271,False,2021-04-13 15:40,15.2 secs,Mapbox Satellite,,POINT(29.012014775 -1.554439271),Non-crop
404,139459545,544092898,30.059115742,-1.920997876,False,2021-04-13 15:40,5.3 secs,Mapbox Satellite,,POINT(30.059115742 -1.920997876),Non-crop
405,139459546,544092899,30.11363573,-1.289826271,False,2021-04-13 15:41,11.0 secs,Mapbox Satellite,,POINT(30.11363573 -1.289826271),Non-crop
406,139459547,544092900,30.59120022,-1.6537385009999999,False,2021-04-13 15:41,17.7 secs,Mapbox Satellite,,POINT(30.59120022 -1.653738501),Non-crop
407,139459548,544125230,29.901664321,-2.546013349,False,2021-04-13 17:07,5134.9 secs,Mapbox Satellite,,POINT(29.901664321 -2.546013349),Cropland
408,139459549,544126002,28.853485377,-2.973770345,False,2021-04-13 17:07,12.5 secs,Mapbox Satellite,,POINT(28.853485377 -2.973770345),Non-crop
409,139459550,544126742,29.95977757,-2.659068826,False,2021-04-13 17:07,11.8 secs,Mapbox Satellite,,POINT(29.95977757 -2.659068826),Cropland
410,139459551,544130682,29.430208375,-1.9690223080000002,False,2021-04-13 17:08,71.9 secs,Mapbox Satellite,,POINT(29.430208375 -1.969022308),Cropland
411,139459552,544131021,28.74678102,-0.867755864,False,2021-04-13 17:08,4.3 secs,Mapbox Satellite,,POINT(28.74678102 -0.867755864),Non-crop
412,139459553,544131694,30.066841253000003,-1.5555168519999998,False,2021-04-13 17:09,10.3 secs,Mapbox Satellite,,POINT(30.066841253 -1.555516852),Cropland
413,139459554,544138140,30.586708644,-0.976422424,False,2021-04-13 17:11,121.8 secs,Mapbox Satellite,,POINT(30.586708644 -0.976422424),Non-crop
414,139459555,544138510,29.376227376,-2.868640095,False,2021-04-13 17:11,11.3 secs,Mapbox Satellite,,POINT(29.376227376 -2.868640095),Non-crop
415,139459556,544138723,29.959597907,-1.601754783,False,2021-04-13 17:11,5.6 secs,Mapbox Satellite,,POINT(29.959597907 -1.601754783),Cropland
416,139459557,544139053,29.225064162,-1.654456854,False,2021-04-13 17:11,9.7 secs,Mapbox Satellite,,POINT(29.225064162 -1.654456854),Non-crop
417,139459558,544139612,30.535063264,-2.9691053860000003,False,2021-04-13 17:12,18.0 secs,Mapbox Satellite,,POINT(30.535063264 -2.969105386),Non-crop
418,139459559,544140021,29.015608037,-1.022491238,False,2021-04-13 17:12,12.6 secs,Mapbox Satellite,,POINT(29.015608037 -1.022491238),Non-crop
419,139459560,544140428,28.537324894,-2.652069492,False,2021-04-13 17:12,12.6 secs,Mapbox Satellite,,POINT(28.537324894 -2.652069492),Non-crop
420,139459561,544140673,29.907593201999997,-2.285682642,False,2021-04-13 17:12,5.9 secs,Mapbox Satellite,,POINT(29.907593202 -2.285682642),Cropland
421,139459562,544140959,30.269649846,-0.764116303,False,2021-04-13 17:12,8.2 secs,Mapbox Satellite,,POINT(30.269649846 -0.764116303),Non-crop
422,139459563,544141700,29.168567880999998,-2.7579370880000003,False,2021-04-13 17:13,24.5 secs,Mapbox Satellite,,POINT(29.168567881 -2.757937088),Non-crop
423,139459564,544142366,30.330278378000003,-1.600677225,False,2021-04-13 17:13,22.0 secs,Mapbox Satellite,,POINT(30.330278378 -1.600677225),Cropland
424,139459565,544143010,28.701423848,-0.924245235,False,2021-04-13 17:14,21.1 secs,Mapbox Satellite,,POINT(28.701423848 -0.924245235),Non-crop
425,139459566,547702081,29.48221308,-1.8121953430000002,False,2021-04-14 06:14,22.4 secs,Mapbox Satellite,,POINT(29.48221308 -1.812195343),Non-crop
426,139459567,547702082,29.692208195,-1.083468794,False,2021-04-14 06:14,8.7 secs,Mapbox Satellite,,POINT(29.692208195 -1.083468794),Non-crop
427,139459568,547702083,30.06019372,-1.024826485,False,2021-04-14 06:28,826.8 secs,Mapbox Satellite,,POINT(30.06019372 -1.024826485),Non-crop
428,139459569,547702084,30.27342277,-1.129356397,False,2021-04-14 06:29,25.9 secs,Mapbox Satellite,,POINT(30.27342277 -1.129356397),Cropland
429,139459570,547702085,29.638406859,-1.08275027,False,2021-04-14 06:36,445.3 secs,Mapbox Satellite,,POINT(29.638406859 -1.08275027),Non-crop
430,139459571,547702086,30.690179065,-1.027700632,False,2021-04-14 06:38,88.9 secs,Mapbox Satellite,,POINT(30.690179065 -1.027700632),Cropland
431,139459572,547702087,29.962472516,-1.237474976,False,2021-04-14 06:38,9.5 secs,Mapbox Satellite,,POINT(29.962472516 -1.237474976),Cropland
432,139459573,547702088,28.534989274,-2.132477461,False,2021-04-14 06:38,7.1 secs,Mapbox Satellite,,POINT(28.534989274 -2.132477461),Non-crop
433,139459574,547702089,28.43133919,-2.4460514669999998,False,2021-04-14 06:38,4.8 secs,Mapbox Satellite,,POINT(28.43133919 -2.446051467),Non-crop
434,139459575,547702090,29.540865319,-1.3445114669999998,False,2021-04-14 06:38,3.5 secs,Mapbox Satellite,,POINT(29.540865319 -1.344511467),Non-crop
435,139459576,547702091,29.485806341,-1.1361822590000001,False,2021-04-14 06:45,386.5 secs,Mapbox Satellite,,POINT(29.485806341 -1.136182259),Non-crop
436,139459577,547702240,29.328714246999997,-1.078259492,False,2021-04-14 08:10,5113.4 secs,Mapbox Satellite w/ Labels,,POINT(29.328714247 -1.078259492),Non-crop
437,139459578,547702139,30.171389653000002,-1.4985018380000001,False,2021-04-14 07:15,8.2 secs,Mapbox Satellite,,POINT(30.171389653 -1.498501838),Cropland
438,139459579,547702215,30.69808424,-2.28909352,False,2021-04-14 07:56,2487.6 secs,Mapbox Satellite,,POINT(30.69808424 -2.28909352),Non-crop
439,139459580,547702173,29.801607498000003,-2.288734481,False,2021-04-14 07:31,5.9 secs,Mapbox Satellite,,POINT(29.801607498 -2.288734481),Cropland
440,139459581,547702174,30.63997099,-2.17780255,False,2021-04-14 07:32,20.7 secs,Mapbox Satellite,,POINT(30.63997099 -2.17780255),Non-crop
441,139459582,547702175,29.692028532,-1.237474976,False,2021-04-14 07:32,10.8 secs,Mapbox Satellite,,POINT(29.692028532 -1.237474976),Non-crop
442,139459583,547702176,30.378510159,-1.393088707,False,2021-04-14 07:32,15.7 secs,Mapbox Satellite,,POINT(30.378510159 -1.393088707),Cropland
443,139459584,547702177,29.749423129,-2.757398723,False,2021-04-14 07:32,7.8 secs,Mapbox Satellite,,POINT(29.749423129 -2.757398723),Cropland
444,139459585,547702178,28.588071958,-2.598863056,False,2021-04-14 07:32,13.5 secs,Mapbox Satellite,,POINT(28.588071958 -2.598863056),Non-crop
445,139459586,547702179,30.584193361,-2.237308905,False,2021-04-14 07:33,24.6 secs,Mapbox Satellite,,POINT(30.584193361 -2.237308905),Non-crop
446,139459587,547702180,29.487962298000003,-1.869021614,False,2021-04-14 07:33,4.4 secs,Mapbox Satellite,,POINT(29.487962298 -1.869021614),Cropland
447,139459588,547702181,28.856719312,-1.188715138,False,2021-04-14 07:33,4.0 secs,Mapbox Satellite,,POINT(28.856719312 -1.188715138),Non-crop
448,139459589,547702182,28.903873114,-1.182069028,False,2021-04-14 07:33,3.3 secs,Mapbox Satellite,,POINT(28.903873114 -1.182069028),Non-crop
449,139459590,547702183,28.852048072,-1.500297854,False,2021-04-14 07:33,8.5 secs,Mapbox Satellite,,POINT(28.852048072 -1.500297854),Non-crop
450,139459591,547702184,29.165513609,-1.920638752,False,2021-04-14 07:33,3.3 secs,Mapbox Satellite,,POINT(29.165513609 -1.920638752),Non-crop
451,139459592,547702185,30.11776798,-1.867225938,False,2021-04-14 07:37,202.9 secs,Mapbox Satellite,,POINT(30.11776798 -1.867225938),Cropland
452,139459593,547702186,30.959904397,-1.3911129969999998,False,2021-04-14 07:37,16.6 secs,Mapbox Satellite,,POINT(30.959904397 -1.391112997),Cropland
453,139459594,547702187,28.752889564,-2.1848043319999997,False,2021-04-14 07:38,24.3 secs,Mapbox Satellite,,POINT(28.752889564 -2.184804332),Non-crop
454,139459595,547702188,28.857437964000002,-1.288748566,False,2021-04-14 07:38,8.4 secs,Mapbox Satellite,,POINT(28.857437964 -1.288748566),Cropland
455,139459596,547702189,30.796344431999998,-2.757039812,False,2021-04-14 07:38,4.4 secs,Mapbox Satellite,,POINT(30.796344432 -2.757039812),Non-crop
456,139459597,547702190,30.538836188,-1.447951154,False,2021-04-14 07:38,4.6 secs,Mapbox Satellite,,POINT(30.538836188 -1.447951154),Non-crop
457,139459598,547702191,28.9112393,-1.443281401,False,2021-04-14 07:38,23.5 secs,Mapbox Satellite w/ Labels,,POINT(28.9112393 -1.443281401),Cropland
458,139459599,547702192,30.274321085,-2.549603058,False,2021-04-14 07:39,13.0 secs,Mapbox Satellite w/ Labels,,POINT(30.274321085 -2.549603058),Non-crop
459,139459600,547702193,29.331588856,-2.758834362,False,2021-04-14 07:39,3.9 secs,Mapbox Satellite w/ Labels,,POINT(29.331588856 -2.758834362),Non-crop
460,139459601,547702194,29.54212296,-1.239989671,False,2021-04-14 07:39,6.8 secs,Mapbox Satellite w/ Labels,,POINT(29.54212296 -1.239989671),Cropland
461,139459602,547702195,29.95798094,-1.7080554419999998,False,2021-04-14 07:39,7.9 secs,Mapbox Satellite w/ Labels,,POINT(29.95798094 -1.708055442),Non-crop
462,139459603,547702196,30.743980400999998,-2.182290875,False,2021-04-14 07:39,4.5 secs,Mapbox Satellite w/ Labels,,POINT(30.743980401 -2.182290875),Cropland
463,139459604,547702197,30.484316200000002,-1.2326252009999998,False,2021-04-14 07:40,23.5 secs,Mapbox Satellite w/ Labels,,POINT(30.4843162 -1.232625201),Cropland
464,139459605,547702198,30.276297379000003,-2.8625391889999996,False,2021-04-14 07:40,21.2 secs,Mapbox Satellite w/ Labels,,POINT(30.276297379 -2.862539189),Cropland
465,139459606,547702199,28.855282007,-1.818300821,False,2021-04-14 07:40,30.0 secs,Mapbox Satellite w/ Labels,,POINT(28.855282007 -1.818300821),Cropland
466,139459607,547702200,30.330278378000003,-1.341458034,False,2021-04-14 07:41,6.3 secs,Mapbox Satellite w/ Labels,,POINT(30.330278378 -1.341458034),Cropland
467,139459608,547702201,29.747626499000003,-2.546551806,False,2021-04-14 07:41,14.3 secs,Mapbox Satellite w/ Labels,,POINT(29.747626499 -2.546551806),Cropland
468,139459609,547702202,31.012987081,-1.397578952,False,2021-04-14 07:41,5.1 secs,Mapbox Satellite w/ Labels,,POINT(31.012987081 -1.397578952),Non-crop
469,139459610,547702203,29.010757134000002,-2.132477461,False,2021-04-14 07:42,85.7 secs,Mapbox Satellite w/ Labels,,POINT(29.010757134 -2.132477461),Non-crop
470,139459611,547702204,28.483343895,-2.077276094,False,2021-04-14 07:43,5.5 secs,Mapbox Satellite w/ Labels,,POINT(28.483343895 -2.077276094),Non-crop
471,139459612,547702205,30.220699412,-2.134093308,False,2021-04-14 07:44,85.9 secs,Mapbox Satellite w/ Labels,,POINT(30.220699412 -2.134093308),Cropland
472,139459613,547702206,30.217106151,-2.704196862,False,2021-04-14 07:46,124.8 secs,Mapbox Satellite w/ Labels,,POINT(30.217106151 -2.704196862),Non-crop
473,139459614,547702207,29.011475786,-1.765603249,False,2021-04-14 07:46,13.6 secs,Mapbox Satellite w/ Labels,,POINT(29.011475786 -1.765603249),Cropland
474,139459615,547702208,29.329612561999998,-2.709221815,False,2021-04-14 07:46,4.7 secs,Mapbox Satellite w/ Labels,,POINT(29.329612562 -2.709221815),Non-crop
475,139459616,547702209,28.489272776,-2.236949853,False,2021-04-14 07:47,4.2 secs,Mapbox Satellite w/ Labels,,POINT(28.489272776 -2.236949853),Non-crop
476,139459617,547702210,29.484548699999998,-1.9749476780000002,False,2021-04-14 07:47,8.4 secs,Mapbox Satellite w/ Labels,,POINT(29.4845487 -1.974947678),Cropland
477,139459618,547702211,30.379049148000004,-2.237488431,False,2021-04-14 07:47,4.8 secs,Mapbox Satellite w/ Labels,,POINT(30.379049148 -2.237488431),Non-crop
478,139459619,547702212,30.533805623000003,-1.1840449,False,2021-04-14 07:47,6.1 secs,Mapbox Satellite w/ Labels,,POINT(30.533805623 -1.1840449),Non-crop
479,139459620,547702213,29.960675886,-2.23030737,False,2021-04-14 07:47,21.2 secs,Mapbox Satellite w/ Labels,,POINT(29.960675886 -2.23030737),Non-crop
480,139459621,547702214,28.805073932,-1.34127842,False,2021-04-14 07:47,4.1 secs,Mapbox Satellite w/ Labels,,POINT(28.805073932 -1.34127842),Non-crop
481,139459622,547702307,28.646724196999998,-1.180452404,False,2021-04-14 08:47,3598.1 secs,Mapbox Satellite w/ Labels,,POINT(28.646724197 -1.180452404),Non-crop
482,139459623,547702217,29.594666655,-2.3926570959999998,False,2021-04-14 07:57,12.4 secs,Mapbox Satellite,,POINT(29.594666655 -2.392657096),Cropland
483,139459624,547702218,30.690358728000003,-1.08275027,False,2021-04-14 07:57,9.7 secs,Mapbox Satellite,,POINT(30.690358728 -1.08275027),Non-crop
484,139459625,547702219,28.959830407,-1.13007491,False,2021-04-14 07:57,13.5 secs,Mapbox Satellite,,POINT(28.959830407 -1.13007491),Cropland
485,139459626,547702220,29.063300828000003,-1.659844492,False,2021-04-14 07:57,11.8 secs,Mapbox Satellite,,POINT(29.063300828 -1.659844492),Non-crop
486,139459627,547702221,29.170544174,-1.4466939140000001,False,2021-04-14 07:58,6.6 secs,Mapbox Satellite,,POINT(29.170544174 -1.446693914),Non-crop
487,139459628,547702222,29.013991069,-0.9238859559999999,False,2021-04-14 07:58,6.6 secs,Mapbox Satellite,,POINT(29.013991069 -0.923885956),Non-crop
488,139459629,547702223,28.646185207,-0.973907506,False,2021-04-14 07:58,5.6 secs,Mapbox Satellite,,POINT(28.646185207 -0.973907506),Non-crop
489,139459630,547702224,29.750321445,-2.183727136,False,2021-04-14 07:59,40.1 secs,Mapbox Satellite,,POINT(29.750321445 -2.183727136),Non-crop
490,139459631,547702225,30.271985466,-0.873145134,False,2021-04-14 07:59,47.6 secs,Mapbox Satellite,,POINT(30.271985466 -0.873145134),Non-crop
491,139459632,547702226,29.275451899999997,-2.446230967,False,2021-04-14 08:00,5.6 secs,Mapbox Satellite,,POINT(29.2754519 -2.446230967),Non-crop
492,139459633,547702227,28.854743018,-1.7080554419999998,False,2021-04-14 08:01,84.8 secs,Mapbox Satellite,,POINT(28.854743018 -1.708055442),Non-crop
493,139459634,547702228,29.274373922,-2.9168104169999998,False,2021-04-14 08:01,6.2 secs,Mapbox Satellite,,POINT(29.274373922 -2.916810417),Non-crop
494,139459635,547702229,30.852481388,-0.871887638,False,2021-04-14 08:03,63.3 secs,Mapbox Satellite,,POINT(30.852481388 -0.871887638),Non-crop
495,139459636,547702230,28.431878179,-1.972793,False,2021-04-14 08:03,4.3 secs,Mapbox Satellite,,POINT(28.431878179 -1.972793),Non-crop
496,139459637,547702231,29.323863344,-1.292879768,False,2021-04-14 08:03,7.7 secs,Mapbox Satellite,,POINT(29.323863344 -1.292879768),Non-crop
497,139459638,547702232,30.959365408000004,-0.977679883,False,2021-04-14 08:04,19.5 secs,Mapbox Satellite,,POINT(30.959365408 -0.977679883),Non-crop
498,139459639,547702233,29.953669026,-0.971392585,False,2021-04-14 08:05,72.8 secs,Mapbox Satellite,,POINT(29.953669026 -0.971392585),Non-crop
499,139459640,547702234,29.434879614,-2.3437484719999997,False,2021-04-14 08:05,25.1 secs,Mapbox Satellite,,POINT(29.434879614 -2.343748472),Non-crop
500,139459641,547702235,29.278146846,-2.916989847,False,2021-04-14 08:05,7.6 secs,Mapbox Satellite,,POINT(29.278146846 -2.916989847),Non-crop
501,139459642,547702236,29.376766365,-2.185522461,False,2021-04-14 08:06,26.7 secs,Mapbox Satellite,,POINT(29.376766365 -2.185522461),Cropland
502,139459643,547702237,29.221470901,-2.553551726,False,2021-04-14 08:06,4.8 secs,Mapbox Satellite,,POINT(29.221470901 -2.553551726),Non-crop
503,139459644,547702238,28.543253775,-0.97300932,False,2021-04-14 08:08,139.0 secs,Mapbox Satellite,,POINT(28.543253775 -0.97300932),Non-crop
504,139459645,547702239,28.857617627,-1.128278628,False,2021-04-14 08:09,14.9 secs,Mapbox Satellite,,POINT(28.857617627 -1.128278628),Non-crop
505,139459646,547702245,30.119744274000002,-1.8127340619999999,False,2021-04-14 08:12,192.7 secs,Mapbox Satellite,,POINT(30.119744274 -1.812734062),Non-crop
506,139459647,547702242,30.218363793,-1.8130932080000002,False,2021-04-14 08:12,80.2 secs,Mapbox Satellite,,POINT(30.218363793 -1.813093208),Non-crop
507,139459648,547702243,30.063247991999997,-2.917886998,False,2021-04-14 08:12,7.6 secs,Mapbox Satellite,,POINT(30.063247992 -2.917886998),Cropland
508,139459649,547702244,28.696213619,-0.813421389,False,2021-04-14 08:12,3.2 secs,Mapbox Satellite,,POINT(28.696213619 -0.813421389),Non-crop
509,139459650,547702247,28.538582536,-1.7591384380000001,False,2021-04-14 08:12,4.9 secs,Mapbox Satellite,,POINT(28.538582536 -1.759138438),Non-crop
510,139459651,547702249,31.007237863,-1.443999825,False,2021-04-14 08:12,4.5 secs,Mapbox Satellite,,POINT(31.007237863 -1.443999825),Non-crop
511,139459652,547702252,29.907413539,-1.917047505,False,2021-04-14 08:13,71.0 secs,Mapbox Satellite,,POINT(29.907413539 -1.917047505),Non-crop
512,139459653,547702251,30.908079355,-2.394990678,False,2021-04-14 08:13,5.6 secs,Mapbox Satellite,,POINT(30.908079355 -2.394990678),Non-crop
513,139459654,547702256,29.643796751,-1.338584211,False,2021-04-14 08:14,39.4 secs,Mapbox Satellite,,POINT(29.643796751 -1.338584211),Non-crop
514,139459655,547702254,29.331409193000002,-2.126193596,False,2021-04-14 08:14,11.7 secs,Mapbox Satellite,,POINT(29.331409193 -2.126193596),Non-crop
515,139459656,547702255,28.64223262,-2.6004783590000002,False,2021-04-14 08:14,5.5 secs,Mapbox Satellite,,POINT(28.64223262 -2.600478359),Non-crop
516,139459657,547702258,30.119384948,-2.178341149,False,2021-04-14 08:14,7.4 secs,Mapbox Satellite,,POINT(30.119384948 -2.178341149),Cropland
517,139459658,547702260,29.009858819,-1.919202254,False,2021-04-14 08:14,3.5 secs,Mapbox Satellite,,POINT(29.009858819 -1.919202254),Non-crop
518,139459659,547702264,30.483777211,-1.181530153,False,2021-04-14 08:15,40.6 secs,Mapbox Satellite,,POINT(30.483777211 -1.181530153),Non-crop
519,139459660,547702262,29.692208195,-1.236217628,False,2021-04-14 08:14,15.7 secs,Mapbox Satellite,,POINT(29.692208195 -1.236217628),Non-crop
520,139459661,547702263,29.172520468000002,-1.7580609680000001,False,2021-04-14 08:15,4.8 secs,Mapbox Satellite,,POINT(29.172520468 -1.758060968),Non-crop
521,139459662,547702277,30.169952348000002,-1.077720599,False,2021-04-14 08:31,975.7 secs,Mapbox Satellite,,POINT(30.169952348 -1.077720599),Cropland
522,139459663,547702266,29.801787161,-2.395708702,False,2021-04-14 08:16,26.1 secs,Mapbox Satellite,,POINT(29.801787161 -2.395708702),Cropland
523,139459664,547702267,29.908491516999998,-1.288928183,False,2021-04-14 08:16,12.9 secs,Mapbox Satellite,,POINT(29.908491517 -1.288928183),Non-crop
524,139459665,547702268,29.749063803000002,-0.864881583,False,2021-04-14 08:16,5.2 secs,Mapbox Satellite,,POINT(29.749063803 -0.864881583),Non-crop
525,139459666,547702269,30.84906779,-2.97305266,False,2021-04-14 08:17,20.7 secs,Mapbox Satellite,,POINT(30.84906779 -2.97305266),Cropland
526,139459667,547702270,29.064738133000002,-1.7593180169999998,False,2021-04-14 08:17,3.3 secs,Mapbox Satellite,,POINT(29.064738133 -1.759318017),Non-crop
527,139459668,547702271,29.383952887,-0.820427536,False,2021-04-14 08:17,7.8 secs,Mapbox Satellite,,POINT(29.383952887 -0.820427536),Non-crop
528,139459669,547702272,28.905669745,-1.863634581,False,2021-04-14 08:17,4.5 secs,Mapbox Satellite,,POINT(28.905669745 -1.863634581),Non-crop
529,139459670,547702273,29.487782635,-1.91668838,False,2021-04-14 08:17,11.2 secs,Mapbox Satellite,,POINT(29.487782635 -1.91668838),Cropland
530,139459671,547702274,30.379947464,-2.1270912930000003,False,2021-04-14 08:26,514.9 secs,Mapbox Satellite,,POINT(30.379947464 -2.127091293),Non-crop
