,lon,lat,crop,collection_date,year
396,131.804060089437,46.79651816025211,Crop,2021-10-11 16:46,2018
397,125.91805387915552,45.34708288363415,Crop,2021-10-11 16:46,2018
398,127.13806751678626,48.86376280061594,Crop,2021-10-11 16:48,2018
399,131.0788472152264,43.91190504893514,Crop,2021-10-11 16:50,2018
400,124.46499354609988,53.2052706625442,Non-crop,2021-10-13 03:10,2018
401,124.98542840165484,47.54808001782887,Crop,2021-10-13 03:11,2018
403,122.87563949155135,47.48551534717912,Non-crop,2021-10-13 03:11,2018
404,130.81757860086603,46.62839460235683,Non-crop,2021-10-13 03:11,2018
405,128.5981677209736,48.83115768073185,Crop,2021-10-13 03:13,2018
406,128.63037925925278,46.3395132396596,Non-crop,2021-10-13 03:13,2018
407,127.01358317761778,45.27301428749709,Crop,2021-10-13 03:14,2018
408,127.81019009648692,45.98062352420466,Crop,2021-10-13 03:16,2018
409,124.03071074520284,47.66924626015278,Crop,2021-10-13 03:16,2018
410,133.3044561476951,47.29102833696662,Crop,2021-10-13 03:17,2018
411,128.2446030367979,48.54988504663115,Non-crop,2021-10-13 03:18,2018
412,127.04307186142093,49.99254189485074,Non-crop,2021-10-13 03:18,2018
413,131.83487820592515,45.570018478332535,Non-crop,2021-10-13 03:19,2018
414,129.2173786611674,45.281609942454175,Non-crop,2021-10-13 03:19,2018
415,125.6452127090331,46.09805310011823,Crop,2021-10-13 03:20,2018
416,124.98379416641455,48.2296542172408,Crop,2021-10-13 03:20,2018
417,128.86574130907866,46.87955170736589,Non-crop,2021-10-13 03:20,2018
418,123.56780377186196,52.42008192971643,Non-crop,2021-10-13 03:20,2018
419,131.45321471867453,45.19420024204217,Crop,2021-10-13 03:22,2018
420,129.83976571056817,46.30679665700204,Non-crop,2021-10-13 03:22,2018
421,124.8063130957574,47.461522429924926,Crop,2021-10-13 03:23,2018
422,132.8185154556415,47.46459882535123,Crop,2021-10-13 03:23,2018
423,125.63831800081786,46.21296586905994,Non-crop,2021-10-13 03:23,2018
424,130.8786233205776,47.25063534722895,Crop,2021-10-13 03:24,2018
426,132.05646308959123,46.60435806141326,Non-crop,2021-10-13 03:27,2018
427,126.99173797720088,45.95157510364753,Non-crop,2021-10-13 03:28,2018
428,128.41511671582637,46.09906653869597,Non-crop,2021-10-13 03:28,2018
429,124.5516278446368,45.745457798460414,Crop,2021-10-13 03:29,2018
430,132.67465581268547,47.33302153569452,Crop,2021-10-13 03:30,2018
431,127.41070073680758,48.5469914991969,Non-crop,2021-10-13 03:30,2018
432,129.6217496665554,46.140664369283705,Crop,2021-10-13 03:31,2018
433,126.14841336681752,49.88570756150944,Non-crop,2021-10-13 03:31,2018
434,123.52670592150258,52.06068983657328,Non-crop,2021-10-13 03:32,2018
435,128.07587046821067,47.05223637319327,Crop,2021-10-13 03:32,2018
437,124.83824253440072,47.93976718005247,Crop,2021-10-13 03:34,2018
438,134.41359552670255,48.247118767483386,Crop,2021-10-13 03:35,2018
439,125.10069173318551,47.13723822596804,Crop,2021-10-13 03:36,2018
440,133.41454816950653,47.30126618520658,Crop,2021-10-13 03:36,2018
441,124.837231916714,45.7202600855078,Crop,2021-10-13 03:37,2018
442,125.98435339218736,47.899594119518525,Crop,2021-10-13 03:38,2018
443,130.410322776098,47.89745239427846,Non-crop,2021-10-13 03:38,2018
444,128.30842580833843,47.00519849084278,Non-crop,2021-10-13 03:38,2018
445,131.24359131881394,46.66944224830429,Crop,2021-10-13 03:40,2018
446,129.16300859681192,47.08478278209983,Non-crop,2021-10-13 03:40,2018
447,125.28670352506516,48.41518127036852,Crop,2021-10-13 03:41,2018
448,128.85401800034626,44.31330945659641,Non-crop,2021-10-13 03:41,2018
449,126.85991929193383,45.53675311082565,Crop,2021-10-13 03:41,2018
450,129.77195477704348,44.67395941847572,Non-crop,2021-10-13 12:28,2018
451,126.75500973317352,46.81036524544819,Crop,2021-10-13 19:06,2018
452,125.4667544692594,48.282220272907615,Crop,2021-10-13 12:32,2018
453,126.30919059431368,48.71867894214497,Crop,2021-10-13 19:07,2018
454,126.2563977397227,51.56866095003885,Non-crop,2021-10-13 12:34,2018
455,128.04963836907194,45.88024813330471,Crop,2021-10-13 19:09,2018
456,126.1468863398253,45.547731795729405,Crop,2021-10-13 12:35,2018
457,127.18564500513985,50.58230700618316,Crop,2021-10-13 19:09,2018
458,126.08067814511465,45.46432933275006,Crop,2021-10-13 12:37,2018
459,125.01813526394729,46.783676904002974,Non-crop,2021-10-13 12:38,2018
460,126.31615706858538,51.75603787145784,Non-crop,2021-10-13 12:38,2018
461,123.07296496356186,47.55094051562138,Crop,2021-10-13 12:39,2018
462,123.44052538173598,52.91427839007046,Non-crop,2021-10-13 12:39,2018
463,127.51040721796302,50.18269449393572,Crop,2021-10-13 12:40,2018
464,125.93316793970264,45.48372962876471,Crop,2021-10-13 12:41,2018
465,127.2750625160568,46.32846270224485,Crop,2021-10-13 12:41,2018
466,125.2809528543729,52.102962753318856,Non-crop,2021-10-13 12:42,2018
468,127.53609417500004,44.93983137890016,Crop,2021-10-13 19:11,2018
469,128.6167443469187,44.89003560306697,Non-crop,2021-10-13 12:43,2018
471,132.5742015238255,45.90130176531167,Crop,2021-10-13 12:44,2018
472,132.7929931520363,45.82587044244981,Crop,2021-10-13 12:59,2018
474,126.4632784276341,45.35332216321465,Crop,2021-10-13 13:01,2018
475,124.688261407553,47.08149914938952,Crop,2021-10-13 13:02,2018
476,125.14367096700032,45.69081416439765,Crop,2021-10-13 13:02,2018
478,126.70658124874792,46.88917728815005,Crop,2021-10-13 13:04,2018
479,132.0422158695468,47.42301529543766,Crop,2021-10-13 13:05,2018
480,133.38821210614512,47.27391455859584,Crop,2021-10-13 13:06,2018
481,130.49812131555396,45.917896704843606,Crop,2021-10-13 13:06,2018
482,127.8022649386359,44.24448638517294,Crop,2021-10-13 19:18,2018
483,131.59414763011264,45.96756255134468,Crop,2021-10-13 19:20,2018
484,123.40550496013336,47.55735703691227,Non-crop,2021-10-13 13:08,2018
485,129.83752721737773,48.22185420793088,Non-crop,2021-10-13 13:08,2018
486,129.4472805049943,47.75255201145517,Non-crop,2021-10-13 13:09,2018
487,123.21842443388374,47.11481194782349,Crop,2021-10-13 13:09,2018
488,124.07108524558107,47.84499544818373,Non-crop,2021-10-13 13:10,2018
489,125.63974734976183,52.84778789987948,Non-crop,2021-10-13 13:10,2018
490,126.95957284548966,45.59272662062119,Crop,2021-10-13 13:11,2018
491,134.10825107626553,48.24410817351631,Crop,2021-10-13 19:22,2018
492,134.2188552810367,48.23539341932229,Crop,2021-10-13 19:23,2018
493,129.8737093198241,47.5162066543939,Non-crop,2021-10-13 13:12,2018
494,124.69507570840275,48.03184898604622,Crop,2021-10-13 13:13,2018
496,124.9798984942289,52.04339712244708,Non-crop,2021-10-13 13:14,2018
498,127.51875049855376,47.27713976295015,Crop,2021-10-13 13:15,2018
499,126.47251056344498,48.07614721812466,Crop,2021-10-13 19:25,2018
500,123.70628636364157,47.8445105765864,Crop,2021-10-13 13:15,2018
501,133.44032530638052,47.48618474825327,Crop,2021-10-13 19:27,2018
502,125.81175046672948,45.74576507561397,Crop,2021-10-13 13:17,2018
503,133.53251935691424,47.71221839065176,Crop,2021-10-13 13:18,2018
504,127.2674284804218,46.52717760909948,Crop,2021-10-13 13:19,2018
505,131.64170341355495,46.57232955763556,Crop,2021-10-13 13:21,2018
506,126.0032679114494,46.07023800059736,Non-crop,2021-10-13 13:21,2018
507,126.97339588951534,47.54563429749643,Crop,2021-10-13 13:22,2018
508,124.64794154901216,47.86828995468645,Non-crop,2021-10-13 13:22,2018
509,126.7729263323732,49.12358754259155,Non-crop,2021-10-13 13:22,2018
510,129.5218431076013,44.10260441993722,Crop,2021-10-13 19:30,2018
511,130.9021012409618,45.928114348153024,Crop,2021-10-13 19:33,2018
512,125.31329451176302,49.3094369176045,Non-crop,2021-10-13 19:34,2018
513,122.82182042009256,47.527725027250014,Crop,2021-10-13 18:56,2018
514,129.76004470025063,44.679210794896285,Crop,2021-10-13 18:58,2018
515,126.90554723725234,49.27744706682888,Non-crop,2021-10-13 18:58,2018
517,127.6162794848612,44.85586412711166,Crop,2021-10-13 19:38,2018
518,124.45705721643068,51.76017671515639,Non-crop,2021-10-13 19:01,2018
519,131.426878265303,45.32712654225861,Crop,2021-10-13 19:01,2018
520,133.6114354697265,47.97246504466495,Crop,2021-10-13 19:01,2018
521,128.51939677508292,45.72678264859345,Non-crop,2021-10-13 19:02,2018
522,126.35252901769414,47.54597107359445,Crop,2021-10-13 19:03,2018
523,127.74957753566338,48.002462860528254,Non-crop,2021-10-13 19:03,2018
524,124.89477467477457,48.64460249788752,Crop,2021-10-13 19:03,2018
0,124.14409668988742,44.56149337166642,Crop,2022-02-08 14:43,2018
1,123.33403491749796,44.315941121894525,Crop,2022-02-07 22:03,2018
2,125.55468345672789,44.37025070701628,Noncrop,2022-02-07 22:03,2018
3,128.5615721233091,42.85141036352479,Noncrop,2022-02-07 22:03,2018
4,130.32861613293557,44.04938953040621,Noncrop,2022-02-07 22:03,2018
5,127.41275259427589,44.54592261516668,Noncrop,2022-02-07 22:03,2018
6,125.23183394270994,43.88650708343806,Noncrop,2022-02-07 22:03,2018
7,127.39382400519644,44.05344337689199,Noncrop,2022-02-07 22:03,2018
8,126.14632579745796,44.68822050895876,Crop,2022-02-07 22:03,2018
9,123.6255142925674,44.92130044686395,Noncrop,2022-02-07 22:03,2018
10,126.02727808359496,44.3655365190856,Crop,2022-02-07 22:03,2018
11,127.29241040732448,42.09385105283188,Noncrop,2022-02-07 22:04,2018
12,126.49268998296014,42.024700777837545,Noncrop,2022-02-07 22:04,2018
13,126.82823693333746,44.8140069381762,Crop,2022-02-07 22:04,2018
14,125.72219921338238,45.10258177685638,Noncrop,2022-02-07 22:04,2018
15,123.61195935031796,43.64914568844708,Crop,2022-02-08 14:43,2018
16,127.71839765152625,43.70606781512247,Noncrop,2022-02-07 22:04,2018
17,125.2307222011739,45.15451148366545,Crop,2022-02-08 09:03,2018
18,123.5227552145574,44.136602322549344,Crop,2022-02-07 22:04,2018
19,125.87041978950238,43.66825149691985,Noncrop,2022-02-07 22:04,2018
20,125.3694765082202,41.83372677240685,Noncrop,2022-02-07 22:04,2018
21,127.85565148149884,42.92056334419308,Noncrop,2022-02-07 22:04,2018
22,127.40312095620496,44.04818714791325,Noncrop,2022-02-07 22:04,2018
23,123.47416549571749,44.15143635127152,Crop,2022-02-07 22:04,2018
24,127.6162322612124,41.879421914179794,Noncrop,2022-02-07 22:05,2018
25,125.04413528346753,42.74909142440567,Noncrop,2022-02-07 22:05,2018
26,124.79187274956978,44.29524250077243,Crop,2022-02-07 22:05,2018
27,127.66437898353536,43.06337038540529,Noncrop,2022-02-07 22:05,2018
28,122.0052526997275,45.5738815792397,Crop,2022-02-08 14:43,2018
29,126.0495122594132,42.267238942342885,Crop,2022-02-08 14:44,2018
30,126.59037698495206,43.80361021665952,Noncrop,2022-02-07 22:05,2018
31,130.73077556541787,42.98239934142762,Noncrop,2022-02-07 22:05,2018
32,127.71578055805014,42.536823486244025,Noncrop,2022-02-07 22:05,2018
33,127.47026003978652,41.993259925778425,Noncrop,2022-02-07 22:05,2018
34,127.72440805311552,42.63802786952011,Noncrop,2022-02-07 22:05,2018
35,123.05517395217292,45.6206861481022,Noncrop,2022-02-07 22:05,2018
36,125.6020261537472,44.33280853074089,Crop,2022-02-07 22:05,2018
37,125.28553569997928,42.70259725341607,Noncrop,2022-02-08 14:44,2018
38,125.07685345011414,43.20574745587615,Crop,2022-02-07 22:05,2018
39,122.05708923275112,45.89440507463593,Noncrop,2022-02-07 22:05,2018
40,123.15982715650416,45.43227559979615,Crop,2022-02-08 14:45,2018
41,124.71583463571623,43.23766791099453,Crop,2022-02-08 14:45,2018
42,129.55389071677212,42.5355883258514,Noncrop,2022-02-07 22:06,2018
43,126.72592008478132,44.142759649591255,Noncrop,2022-02-07 22:06,2018
44,129.59887697722394,43.31251653828772,Crop,2022-02-07 22:06,2018
45,129.8070045057122,43.53408586745425,Noncrop,2022-02-07 22:06,2018
46,128.9904016533683,42.679693450443686,Noncrop,2022-02-07 22:06,2018
47,125.07495955532876,43.46871746266154,Crop,2022-02-08 14:45,2018
48,124.64956759931752,42.98311414252864,Noncrop,2022-02-08 09:03,2018
49,130.32429597781007,43.65130222413886,Noncrop,2022-02-07 22:06,2018
50,122.82428964984896,44.487573378963134,Noncrop,2022-02-07 22:07,2018
51,126.10296434779254,44.59275443388629,Noncrop,2022-02-07 22:07,2018
52,123.38331913565275,44.16567898653068,Crop,2022-02-07 22:07,2018
53,126.73375337165152,41.8661043344132,Noncrop,2022-02-07 22:07,2018
54,125.64334428042386,45.48568758580292,Crop,2022-02-07 22:07,2018
55,127.49659263020229,44.24022616098139,Noncrop,2022-02-07 22:07,2018
56,127.43226177981816,42.373126921107975,Noncrop,2022-02-07 22:07,2018
57,124.17098586993664,44.48566692165451,Noncrop,2022-02-07 22:07,2018
58,129.1339125784515,42.826110946719886,Crop,2022-02-08 08:29,2018
59,126.55990318652884,42.68921385132199,Noncrop,2022-02-07 22:08,2018
60,126.83726573605476,42.87336999420183,Noncrop,2022-02-07 22:08,2018
61,129.26656933595123,42.816379187770046,Noncrop,2022-02-07 22:08,2018
62,126.01140103738068,44.82934948482324,Crop,2022-02-07 22:08,2018
63,127.45521384248096,43.76649300365824,Noncrop,2022-02-07 22:08,2018
64,124.44522817965616,44.71235307234946,Crop,2022-02-07 22:08,2018
65,125.94925416422892,44.09676185937904,Crop,2022-02-07 22:08,2018
66,126.59810383526438,43.11698676330423,Crop,2022-02-08 14:45,2018
67,124.67308730632968,43.41436278242917,Crop,2022-02-07 22:08,2018
69,123.84442691660873,45.53080431390819,Crop,2022-02-07 22:09,2018
70,124.78426189633956,43.353899269016495,Crop,2022-02-08 14:45,2018
71,125.02898856402024,42.90778322552296,Noncrop,2022-02-07 22:09,2018
72,124.67647466126289,43.56198775350323,Crop,2022-02-07 22:09,2018
74,124.78579752733928,43.35913404413272,Crop,2022-02-08 14:46,2018
75,125.64152160179776,44.44570079979649,Crop,2022-02-07 22:09,2018
76,122.70175108197373,44.97692677974766,Crop,2022-02-08 08:29,2018
77,130.13823929786446,43.10708194092174,Noncrop,2022-02-07 22:09,2018
78,126.07205884247888,41.364097125910696,Noncrop,2022-02-07 22:09,2018
79,125.64147750222932,44.98831302857215,Crop,2022-02-07 22:10,2018
80,125.1760733716805,42.84319677296933,Crop,2022-02-08 14:46,2018
81,121.69797982977394,45.7408822834342,Crop,2022-02-07 22:10,2018
82,123.52007018791068,46.1199712703087,Crop,2022-02-08 14:46,2018
83,129.53161211588554,43.740773810268806,Noncrop,2022-02-07 22:10,2018
84,124.02234907455036,43.79986164481668,Crop,2022-02-07 22:10,2018
85,125.49256664779006,44.34511860434961,Crop,2022-02-07 22:10,2018
86,123.82756350056006,43.93974138430632,Crop,2022-02-07 22:10,2018
87,128.0766273318133,42.41433803622756,Noncrop,2022-02-07 22:10,2018
88,125.29993172265527,45.03546085008449,Crop,2022-02-07 22:10,2018
89,126.69388921453525,44.735109987385705,Crop,2022-02-08 14:46,2018
90,123.26413649152396,44.944313952735705,Crop,2022-02-08 14:46,2018
91,127.52111029075203,42.37663774610476,Noncrop,2022-02-07 22:10,2018
92,123.48647899142271,43.98168035376805,Crop,2022-02-07 22:10,2018
93,127.92297913410886,42.67934574782518,Crop,2022-02-08 14:47,2018
94,126.18196011154856,42.84874806465674,Crop,2022-02-08 14:47,2018
95,125.39435081875808,42.21514729501632,Crop,2022-02-08 14:47,2018
96,122.46862665977716,45.39867324922156,Noncrop,2022-02-07 22:10,2018
97,124.80636576729034,43.767899182012194,Crop,2022-02-07 22:10,2018
98,127.20915247296917,43.58820827122978,Crop,2022-02-08 14:47,2018
99,126.66393084584972,42.91658636010572,Crop,2022-02-08 14:48,2018
100,123.1773995472496,44.67000820390868,Noncrop,2022-02-07 22:11,2018
101,123.73273829616257,44.75962406003275,Crop,2022-02-07 22:11,2018
102,125.6638386784326,42.05012145601438,Crop,2022-02-08 14:48,2018
103,127.1272092409051,43.85402641297875,Noncrop,2022-02-07 22:11,2018
104,126.74317307767396,43.07890368029227,Noncrop,2022-02-07 22:11,2018
105,126.39125465957542,43.32529372888505,Crop,2022-02-08 14:48,2018
106,126.46481546020284,43.21691015797891,Noncrop,2022-02-07 22:11,2018
107,122.86965996003605,44.490803281751525,Crop,2022-02-08 14:49,2018
108,126.51251788248824,45.2280479551464,Crop,2022-02-07 22:11,2018
109,123.7725659190202,43.75694597024541,Crop,2022-02-07 22:11,2018
110,130.33796603772583,42.8448869511597,Noncrop,2022-02-07 22:12,2018
111,125.64702992199636,43.05961951347325,Crop,2022-02-08 14:49,2018
112,129.05003795353744,43.46865858786906,Noncrop,2022-02-07 22:12,2018
113,122.20247536888392,45.76604083996239,Crop,2022-02-07 22:12,2018
114,127.53650507626526,42.61646708509326,Noncrop,2022-02-07 22:12,2018
115,130.04591734511152,43.72722182434995,Noncrop,2022-02-07 22:12,2018
116,124.29345275518304,43.43888210566925,Crop,2022-02-07 22:12,2018
117,124.41356439594117,44.24372200351464,Crop,2022-02-07 22:12,2018
118,126.61223762372757,43.724121531415065,Crop,2022-02-07 22:12,2018
119,127.33085716927908,43.150839365191146,Crop,2022-02-08 14:49,2018
120,126.31186262801394,43.53053714713533,Noncrop,2022-02-07 22:13,2018
121,123.28973502665168,44.66999453782063,Noncrop,2022-02-07 22:13,2018
122,126.67186559281228,44.57708600347921,Crop,2022-02-08 14:49,2018
123,124.95885575417148,42.87183129465401,Noncrop,2022-02-07 22:13,2018
124,124.53893897157973,44.01758670918071,Crop,2022-02-07 22:13,2018
125,123.85383126893834,44.29732027561786,Crop,2022-02-07 22:13,2018
126,125.70351603603032,45.103169936689696,Crop,2022-02-08 14:49,2018
127,129.02809011656458,42.60129979687733,Noncrop,2022-02-07 22:13,2018
128,125.14690988575768,43.72080482878794,Noncrop,2022-02-07 22:13,2018
129,126.28462505374117,41.407070143406,Noncrop,2022-02-07 22:13,2018
130,124.26380052577254,44.62296411639395,Crop,2022-02-07 22:13,2018
131,125.62970905684638,44.95956111022896,Crop,2022-02-08 14:49,2018
132,123.62137557274734,46.187797710617936,Crop,2022-02-08 14:50,2018
133,126.34282105164012,42.42280600184525,Noncrop,2022-02-07 22:13,2018
135,123.72449285687982,45.97153431918149,Crop,2022-02-07 22:14,2018
136,124.2990559921067,45.28190674671444,Noncrop,2022-02-07 22:14,2018
137,125.44185452675768,44.43624606877572,Noncrop,2022-02-07 22:14,2018
138,122.79999259644832,44.678181477319264,Crop,2022-02-07 22:14,2018
139,126.63566622660416,44.73957359728636,Crop,2022-02-08 14:50,2018
140,124.91798794474128,44.70510202348871,Crop,2022-02-08 14:50,2018
141,127.03316729170407,42.610403579878216,Noncrop,2022-02-07 22:14,2018
142,123.7305035795878,43.54219589002474,Crop,2022-02-08 14:50,2018
143,124.87320770889929,44.6286372763723,Crop,2022-02-07 22:14,2018
144,124.95338033326024,44.480869195594224,Crop,2022-02-07 22:14,2018
145,123.46270701588004,45.97145395427361,Crop,2022-02-07 22:14,2018
146,125.27597806581896,43.3141919190958,Crop,2022-02-07 22:15,2018
147,126.76380969199424,43.54023285295127,Noncrop,2022-02-07 22:15,2018
148,123.75670158051898,46.24307298909641,Crop,2022-02-08 14:50,2018
149,123.3022629528826,45.46302521229221,Noncrop,2022-02-07 22:15,2018
150,130.96174208254956,42.95012364092197,Noncrop,2022-02-07 22:15,2018
151,124.89816836280096,44.57442355835497,Crop,2022-02-07 22:15,2018
152,123.36385725099142,45.572448480838034,Noncrop,2022-02-07 22:15,2018
153,124.11728233626675,44.8493446703772,Crop,2022-02-07 22:15,2018
154,125.85222799344032,42.67856916109896,Noncrop,2022-02-07 22:15,2018
155,125.55975820352305,44.22385226965985,Crop,2022-02-07 22:15,2018
156,122.295483675839,45.22432430191575,Noncrop,2022-02-07 22:15,2018
157,126.69758901754628,44.925771308455126,Crop,2022-02-08 14:50,2018
158,126.92998259072638,43.000671437396704,Crop,2022-02-08 14:51,2018
159,126.32889219993272,44.60417567272019,Noncrop,2022-02-07 22:15,2018
160,126.90911147222434,42.11744108520465,Noncrop,2022-02-07 22:16,2018
161,122.94891393416844,44.990052179158575,Crop,2022-02-07 22:16,2018
162,123.77744717319176,45.79253460341416,Crop,2022-02-08 14:51,2018
163,126.0581855093722,44.973080830704426,Crop,2022-02-07 22:16,2018
164,125.20055318255244,43.9295400663647,Noncrop,2022-02-07 22:16,2018
165,125.84860865605012,41.67347713997843,Noncrop,2022-02-07 22:16,2018
166,127.58330333708416,41.47857733575302,Noncrop,2022-02-07 22:16,2018
167,125.75702093067798,43.77044818136695,Crop,2022-02-08 08:30,2018
168,125.87846646713444,43.29995936506787,Crop,2022-02-08 14:51,2018
169,127.2525618943909,44.53681447787415,Crop,2022-02-08 14:51,2018
170,124.9294630045994,43.253641549202165,Crop,2022-02-08 14:52,2018
171,122.52914721197654,44.71692648165522,Crop,2022-02-08 14:52,2018
172,124.46861388911464,44.466381667676885,Noncrop,2022-02-08 08:30,2018
173,123.92505767154988,44.85790558983632,Noncrop,2022-02-08 08:30,2018
174,125.64751691789382,43.16665616773716,Crop,2022-02-08 14:52,2018
175,122.23426759578074,44.95580800827172,Noncrop,2022-02-08 08:30,2018
176,125.85825305413056,42.097890965764265,Crop,2022-02-08 14:52,2018
177,129.03083036648323,42.56313053535376,Noncrop,2022-02-08 08:30,2018
178,127.05601981708904,41.70272374986203,Crop,2022-02-08 14:52,2018
179,122.41175387312738,44.84810974387029,Crop,2022-02-08 08:30,2018
180,123.85146301062416,45.948048617649214,Crop,2022-02-08 08:30,2018
181,122.4834207419291,44.49720008500659,Crop,2022-02-08 14:53,2018
182,126.0152791164903,43.27835092068258,Crop,2022-02-08 14:14,2018
183,123.38809751156808,45.934720125729534,Noncrop,2022-02-08 08:31,2018
184,125.37089199939346,42.77657809866387,Crop,2022-02-08 08:31,2018
185,126.87130838699564,43.47944710098812,Noncrop,2022-02-08 08:31,2018
186,125.3971069031228,44.285796848267815,Crop,2022-02-08 08:31,2018
187,127.43225503571624,44.6222284402655,Noncrop,2022-02-08 08:31,2018
188,125.43434424541432,43.3519178531118,Crop,2022-02-08 08:31,2018
190,123.0178001078299,45.55934432569635,Crop,2022-02-08 14:14,2018
191,127.28677431635565,44.075667832385605,Crop,2022-02-08 08:31,2018
192,124.54875522337716,44.24081631692676,Crop,2022-02-08 08:31,2018
193,124.7187687413941,43.76003021456718,Crop,2022-02-08 08:32,2018
194,125.2195136001865,45.0755105901363,Crop,2022-02-08 08:32,2018
195,125.12505761580938,44.151595493668495,Crop,2022-02-08 08:32,2018
196,123.06719919409792,45.291579611041534,Crop,2022-02-08 08:32,2018
197,126.03281805322236,44.02852308764835,Crop,2022-02-08 14:14,2018
198,126.7317797667439,44.62361202451436,Crop,2022-02-08 14:15,2018
199,127.50246231001238,42.172729819238846,Noncrop,2022-02-08 08:32,2018
200,123.18922366765236,45.84132443907257,Noncrop,2022-02-08 08:32,2018
201,123.4287642981254,46.08261957760495,Crop,2022-02-08 08:32,2018
202,125.23118120088924,44.18292012000669,Crop,2022-02-08 08:32,2018
203,126.35954564598028,42.32448531151349,Noncrop,2022-02-08 08:32,2018
204,123.66755177217154,43.63464348994174,Crop,2022-02-08 08:33,2018
205,125.911839144852,42.47664841057566,Noncrop,2022-02-08 14:16,2018
206,125.59300823305368,44.9577361570032,Crop,2022-02-08 14:16,2018
207,129.22773696726156,42.30123001583948,Noncrop,2022-02-08 08:33,2018
209,122.55313592972423,45.376062658106,Crop,2022-02-08 08:33,2018
210,126.67302708986958,43.17273351713007,Crop,2022-02-08 08:33,2018
211,124.56169138842591,44.18820370505834,Crop,2022-02-08 08:33,2018
212,126.40644161822618,42.58993507674061,Noncrop,2022-02-08 08:33,2018
213,126.409949672527,43.82419674413516,Noncrop,2022-02-08 08:33,2018
214,122.22046823675912,44.82867091694541,Crop,2022-02-08 08:34,2018
215,126.19138121320714,42.41041315484488,Crop,2022-02-08 14:16,2018
216,128.74504720196882,42.104557912153545,Noncrop,2022-02-08 08:34,2018
217,123.64327792247217,43.46009275499323,Noncrop,2022-02-08 08:34,2018
218,124.34463142602009,45.33272605114884,Noncrop,2022-02-08 08:34,2018
219,123.2234154359893,45.29490961643368,Noncrop,2022-02-08 08:34,2018
220,125.87052779383843,44.397964566389255,Crop,2022-02-08 08:34,2018
221,127.60774303305834,41.78417561359605,Noncrop,2022-02-08 08:34,2018
222,123.31188964169382,45.4828749077204,Noncrop,2022-02-08 08:34,2018
223,124.64689539187162,43.20597547966338,Crop,2022-02-08 08:34,2018
224,126.67836085228537,43.30063478726857,Crop,2022-02-08 14:17,2018
225,123.95624295251682,44.29830950729102,Crop,2022-02-08 08:35,2018
226,127.2979019564929,44.623196112003576,Crop,2022-02-08 14:17,2018
227,126.68957072898807,44.51133452711357,Crop,2022-02-08 14:17,2018
228,124.67381072931298,44.34017803414108,Crop,2022-02-08 08:35,2018
229,129.4100028292462,42.728905426874526,Noncrop,2022-02-08 08:35,2018
230,122.36905888489544,44.41725324527226,Noncrop,2022-02-08 08:35,2018
231,125.71780578460846,41.41228572794135,Noncrop,2022-02-08 14:18,2018
232,125.8331183532375,43.66212373821927,Crop,2022-02-08 14:18,2018
233,125.80714882864169,41.42217191947811,Noncrop,2022-02-08 08:35,2018
234,129.40284316709003,42.86274713912679,Noncrop,2022-02-08 08:35,2018
235,126.76437511572996,42.07358897626287,Noncrop,2022-02-08 08:35,2018
236,122.20264108877564,45.5083146228428,Crop,2022-02-08 08:35,2018
237,122.48118730629726,45.176203685058056,Crop,2022-02-08 08:35,2018
238,127.12253500623676,43.038834262960016,Noncrop,2022-02-08 08:36,2018
239,123.42808136148848,44.26693656471954,Crop,2022-02-08 14:18,2018
241,126.76951011916226,43.38698126643664,Noncrop,2022-02-08 08:36,2018
242,128.21330460885767,42.92114368522444,Noncrop,2022-02-08 08:36,2018
243,124.7626101026436,43.28796002864075,Noncrop,2022-02-08 08:36,2018
244,123.584536556222,44.70855074138283,Crop,2022-02-08 14:19,2018
245,128.46068568638017,43.49482218215206,Noncrop,2022-02-08 08:37,2018
246,123.99413562593892,43.91557935798031,Crop,2022-02-08 08:37,2018
248,125.5877635414786,42.2781639963297,Noncrop,2022-02-08 08:37,2018
249,126.367565155443,43.74276577508309,Noncrop,2022-02-08 08:37,2018
250,125.08627970645377,45.30451603092232,Crop,2022-02-08 08:37,2018
251,127.74790780619698,41.87569843635392,Noncrop,2022-02-08 08:37,2018
252,126.77244130571935,42.619226851285454,Noncrop,2022-02-08 08:37,2018
253,127.57468125168464,43.84199916932358,Noncrop,2022-02-08 08:37,2018
254,125.91524872039535,43.72510108725394,Crop,2022-02-08 14:19,2018
255,126.09584724322094,43.75837986270109,Crop,2022-02-08 14:19,2018
256,122.93939045621008,44.49057346804948,Crop,2022-02-08 08:37,2018
257,125.37825662884,42.472544813468325,Crop,2022-02-08 09:04,2018
258,129.7840469762293,43.228326966121,Noncrop,2022-02-08 08:38,2018
259,123.8305435133962,45.24817881327275,Noncrop,2022-02-08 08:38,2018
260,125.56739234929124,42.24238273057728,Crop,2022-02-08 14:20,2018
261,125.8905627679628,44.84154917266348,Crop,2022-02-08 14:20,2018
263,124.47251262808832,43.89046273366324,Noncrop,2022-02-08 14:20,2018
264,123.66147115657532,44.00133029083392,Crop,2022-02-08 08:38,2018
265,125.3819065790504,43.525186713947605,Crop,2022-02-08 08:38,2018
266,128.1542330256243,42.54605708960653,Noncrop,2022-02-08 08:38,2018
267,123.694940578524,45.37259023663611,Noncrop,2022-02-08 08:39,2018
