start,today,last_season_information,field_specification_assessment/geopoint_widget_placementmap,field_specification_assessment/_geopoint_widget_placementmap_latitude,field_specification_assessment/_geopoint_widget_placementmap_longitude,field_specification_assessment/_geopoint_widget_placementmap_altitude,field_specification_assessment/_geopoint_widget_placementmap_precision,field_specification_assessment/image_of_feild_from_path_road,multiple_crops,current_season_crop/current_season_current_crop,current_season_crop/current_season_additional_crops/maize,current_season_crop/current_season_additional_crops/millet,current_season_crop/current_season_additional_crops/rice,current_season_crop/current_season_additional_crops/sorghum,current_season_crop/current_season_additional_crops/beans,current_season_crop/current_season_additional_crops/cassava,current_season_crop/current_season_additional_crops/cotton,current_season_crop/current_season_additional_crops/forage,current_season_crop/current_season_additional_crops/groundnuts,current_season_crop/current_season_additional_crops/okra,current_season_crop/current_season_additional_crops/plantain,current_season_crop/current_season_additional_crops/potato,current_season_crop/current_season_additional_crops/sesame,current_season_crop/current_season_additional_crops/sweet_potato,current_season_crop/current_season_additional_crops/wheat,current_season_crop/current_season_additional_crops/other,current_season_crop/other_crop_not_listed,last_season_crop_group/multiple_crops_last_season,last_season_crop_group/last_season_main_crop,last_season_crop_group/last_season_additional_crops/maize,last_season_crop_group/last_season_additional_crops/millet,last_season_crop_group/last_season_additional_crops/rice,last_season_crop_group/last_season_additional_crops/sorghum,last_season_crop_group/last_season_additional_crops/beans,last_season_crop_group/last_season_additional_crops/cassava,last_season_crop_group/last_season_additional_crops/cotton,last_season_crop_group/last_season_additional_crops/forage,last_season_crop_group/last_season_additional_crops/groundnuts,last_season_crop_group/last_season_additional_crops/okra,last_season_crop_group/last_season_additional_crops/plantain,last_season_crop_group/last_season_additional_crops/potato,last_season_crop_group/last_season_additional_crops/sesame,last_season_crop_group/last_season_additional_crops/sweet_potato,last_season_crop_group/last_season_additional_crops/wheat,last_season_crop_group/last_season_additional_crops/other,last_season_crop_group/other_last_seaon_crop_not_listed,meta/instanceID,_id,_uuid,_submission_time,_date_modified,_tags,_notes,_version,_duration,_submitted_by,_total_media,_media_count,_media_all_received,_xform_id
2022-01-23T15:33:20.798Z,2022-01-23,no,11.4950451 -5.4993035 357.1 3.9,11.4950451,-5.4993035,357.1,3.9,http://classic.ona.io/api/v1/files/24657923?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642952061934.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:be5e6f29-0fae-452a-9825-7e4a29833e9d,92229735,be5e6f29-0fae-452a-9825-7e4a29833e9d,2022-02-03T16:27:23,2022-02-03T16:27:23,,,202201131507,,,1,1,True,612384
2022-01-23T15:37:05.633Z,2022-01-23,yes,11.4921593 -5.4925237 333.7 3.9,11.4921593,-5.4925237,333.7,3.9,http://classic.ona.io/api/v1/files/24657929?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642952295475.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:67692ab6-e99f-45a0-9f44-a9809e54d875,92229742,67692ab6-e99f-45a0-9f44-a9809e54d875,2022-02-03T16:27:36,2022-02-03T16:27:36,,,202201131507,,,1,1,True,612384
2022-01-23T15:40:22.966Z,2022-01-23,yes,11.4895341 -5.4907365 337.3 3.95,11.4895341,-5.4907365,337.3,3.95,http://classic.ona.io/api/v1/files/24657930?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642952509618.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:fbbe376e-0551-4f96-8719-054d29a15427,92229743,fbbe376e-0551-4f96-8719-054d29a15427,2022-02-03T16:27:39,2022-02-03T16:27:39,,,202201131507,,,1,1,True,612384
2022-01-23T15:43:08.964Z,2022-01-23,yes,11.4893798 -5.4895355 338.4 4.0,11.4893798,-5.4895355,338.4,4.0,http://classic.ona.io/api/v1/files/24657931?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642952658079.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:51962eb7-c9ef-4f1f-9c70-0a91de03c5bd,92229744,51962eb7-c9ef-4f1f-9c70-0a91de03c5bd,2022-02-03T16:27:43,2022-02-03T16:27:43,,,202201131507,,,1,1,True,612384
2022-01-23T15:44:36.192Z,2022-01-23,yes,11.4889278 -5.4893976 337.5 4.05,11.4889278,-5.4893976,337.5,4.05,http://classic.ona.io/api/v1/files/24657932?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642952790848.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:cd0b2ecb-d403-48c2-b259-459421124424,92229746,cd0b2ecb-d403-48c2-b259-459421124424,2022-02-03T16:27:45,2022-02-03T16:27:45,,,202201131507,,,1,1,True,612384
2022-01-24T15:33:29.194Z,2022-01-24,yes,11.4785222 -5.4944074 389.3 3.9,11.4785222,-5.4944074,389.3,3.9,http://classic.ona.io/api/v1/files/24657935?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643038487155.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:f3598b10-b755-43b8-8ac7-8f6df8418191,92229748,f3598b10-b755-43b8-8ac7-8f6df8418191,2022-02-03T16:27:49,2022-02-03T16:27:49,,,202201131507,,,1,1,True,612384
2022-01-24T15:51:42.324Z,2022-01-24,no,11.4768145 -5.4963903 333.4 4.0,11.4768145,-5.4963903,333.4,4.0,http://classic.ona.io/api/v1/files/24657937?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643039618364.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:359440c6-5a3f-40db-af9c-7b7e4c2804c2,92229749,359440c6-5a3f-40db-af9c-7b7e4c2804c2,2022-02-03T16:27:51,2022-02-03T16:27:51,,,202201131507,,,1,1,True,612384
2022-01-24T15:54:32.537Z,2022-01-24,yes,11.4760691 -5.4970895 333.7 4.0,11.4760691,-5.4970895,333.7,4.0,http://classic.ona.io/api/v1/files/24657938?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643039780192.jpg,yes,maize,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:b30d1881-1617-4250-9236-fc59db85e4ca,92229750,b30d1881-1617-4250-9236-fc59db85e4ca,2022-02-03T16:27:53,2022-02-03T16:27:53,,,202201131507,,,1,1,True,612384
2022-01-24T15:58:04.265Z,2022-01-24,yes,11.4742671 -5.4976534 331.9 3.9,11.4742671,-5.4976534,331.9,3.9,http://classic.ona.io/api/v1/files/24657939?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643039951266.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:f0c229dd-4513-407c-a5ad-419e10ce607b,92229751,f0c229dd-4513-407c-a5ad-419e10ce607b,2022-02-03T16:27:56,2022-02-03T16:27:56,,,202201131507,,,1,1,True,612384
2022-01-24T16:00:15.534Z,2022-01-24,yes,11.4737309 -5.4970227 328.5 3.9,11.4737309,-5.4970227,328.5,3.9,http://classic.ona.io/api/v1/files/24657941?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643040085433.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:30faa988-2fc0-4ff9-941b-abe723cb9f9e,92229755,30faa988-2fc0-4ff9-941b-abe723cb9f9e,2022-02-03T16:27:59,2022-02-03T16:27:59,,,202201131507,,,1,1,True,612384
2022-01-24T16:03:57.563Z,2022-01-24,yes,11.467682 -5.4976783 326.7 4.0,11.467682,-5.4976783,326.7,4.0,http://classic.ona.io/api/v1/files/24657948?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643040329023.jpg,yes,sorghum,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:76080c5b-01a8-4126-8a5f-ef2cc71b31ec,92229758,76080c5b-01a8-4126-8a5f-ef2cc71b31ec,2022-02-03T16:28:02,2022-02-03T16:28:03,,,202201131507,,,1,1,True,612384
2022-01-24T16:08:34.584Z,2022-01-24,yes,11.4612363 -5.4976327 328.2 3.9,11.4612363,-5.4976327,328.2,3.9,http://classic.ona.io/api/v1/files/24658008?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643040655719.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:e1a46d81-5ae2-4c62-8adc-816b6b9a2fcc,92229882,e1a46d81-5ae2-4c62-8adc-816b6b9a2fcc,2022-02-03T16:31:21,2022-02-03T16:31:21,,,202201131507,,,1,1,True,612384
2022-01-24T16:13:23.685Z,2022-01-24,no,11.4569355 -5.5006385 329.8 3.95,11.4569355,-5.5006385,329.8,3.95,http://classic.ona.io/api/v1/files/24658009?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643040904931.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:93f23f8e-2d7b-4c3c-9578-72bea55b80e5,92229883,93f23f8e-2d7b-4c3c-9578-72bea55b80e5,2022-02-03T16:31:25,2022-02-03T16:31:25,,,202201131507,,,1,1,True,612384
2022-01-24T16:15:47.712Z,2022-01-24,yes,11.4562076 -5.500451 330.0 3.9,11.4562076,-5.500451,330.0,3.9,http://classic.ona.io/api/v1/files/24658010?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643041056245.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:65cf0127-27ec-4013-889c-2c1e8fdbfc6a,92229884,65cf0127-27ec-4013-889c-2c1e8fdbfc6a,2022-02-03T16:31:28,2022-02-03T16:31:28,,,202201131507,,,1,1,True,612384
2022-01-24T16:19:04.328Z,2022-01-24,yes,11.4559834 -5.4991013 329.9 4.0,11.4559834,-5.4991013,329.9,4.0,http://classic.ona.io/api/v1/files/24658011?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643041268299.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:f11acbec-c841-4733-9305-5d866dcffe03,92229886,f11acbec-c841-4733-9305-5d866dcffe03,2022-02-03T16:31:31,2022-02-03T16:31:31,,,202201131507,,,1,1,True,612384
2022-01-24T16:23:50.353Z,2022-01-24,no,11.4552407 -5.5003432 331.1 3.95,11.4552407,-5.5003432,331.1,3.95,http://classic.ona.io/api/v1/files/24658016?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643041498216.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:6419404b-4e30-4a78-9595-abddf03c4f2a,92229890,6419404b-4e30-4a78-9595-abddf03c4f2a,2022-02-03T16:31:34,2022-02-03T16:31:34,,,202201131507,,,1,1,True,612384
2022-01-24T16:26:06.976Z,2022-01-24,yes,11.4541627 -5.4998043 331.7 3.9,11.4541627,-5.4998043,331.7,3.9,http://classic.ona.io/api/v1/files/24658018?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643041648702.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,uuid:9155c2e8-718c-4fb8-a447-24cfc46f2275,92229893,9155c2e8-718c-4fb8-a447-24cfc46f2275,2022-02-03T16:31:37,2022-02-03T16:31:37,,,202201131507,,,1,1,True,612384
2022-01-24T16:28:47.638Z,2022-01-24,no,11.4533734 -5.4999887 331.7 4.0,11.4533734,-5.4999887,331.7,4.0,http://classic.ona.io/api/v1/files/24658019?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643041854821.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:616dc60c-67b2-4c2c-a9c5-dcfb3a00f43d,92229895,616dc60c-67b2-4c2c-a9c5-dcfb3a00f43d,2022-02-03T16:31:39,2022-02-03T16:31:39,,,202201131507,,,1,1,True,612384
2022-01-24T16:31:10.766Z,2022-01-24,yes,11.4533169 -5.5003222 333.0 4.0,11.4533169,-5.5003222,333.0,4.0,http://classic.ona.io/api/v1/files/24658060?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643041931447.jpg,yes,maize,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:50ea4025-d7ce-4fd4-869c-71ff105e7913,92229990,50ea4025-d7ce-4fd4-869c-71ff105e7913,2022-02-03T16:33:52,2022-02-03T16:33:52,,,202201131507,,,1,1,True,612384
2022-01-24T16:37:41.273Z,2022-01-24,no,11.4698849 -5.4967307 314.5 3.9,11.4698849,-5.4967307,314.5,3.9,http://classic.ona.io/api/v1/files/24658062?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643042344215.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:c169b6f3-10fc-419d-911c-e1f94842b2ed,92229997,c169b6f3-10fc-419d-911c-e1f94842b2ed,2022-02-03T16:33:57,2022-02-03T16:33:57,,,202201131507,,,1,1,True,612384
2022-01-24T16:40:54.372Z,2022-01-24,yes,11.4718844 -5.4975951 314.5 4.0,11.4718844,-5.4975951,314.5,4.0,http://classic.ona.io/api/v1/files/24658065?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643042540625.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:d078ed5c-8559-4dc3-b334-b47c0c7d7f3e,92230000,d078ed5c-8559-4dc3-b334-b47c0c7d7f3e,2022-02-03T16:34:00,2022-02-03T16:34:00,,,202201131507,,,1,1,True,612384
2022-01-24T16:45:43.453Z,2022-01-24,yes,11.4799129 -5.4946557 314.6 3.9,11.4799129,-5.4946557,314.6,3.9,http://classic.ona.io/api/v1/files/24658066?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643042823012.jpg,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:647c28f4-ebf7-4628-8271-0209c013e4c8,92230002,647c28f4-ebf7-4628-8271-0209c013e4c8,2022-02-03T16:34:02,2022-02-03T16:34:02,,,202201131507,,,1,1,True,612384
2022-01-24T16:48:21.234Z,2022-01-24,yes,11.4808004 -5.4941557 314.0 4.0,11.4808004,-5.4941557,314.0,4.0,http://classic.ona.io/api/v1/files/24658067?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643042951094.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:86bd4531-d9f5-48bb-bb23-16c8c7e0a553,92230004,86bd4531-d9f5-48bb-bb23-16c8c7e0a553,2022-02-03T16:34:05,2022-02-03T16:34:05,,,202201131507,,,1,1,True,612384
2022-01-24T16:51:00.418Z,2022-01-24,yes,11.4825494 -5.4910787 314.1 3.9,11.4825494,-5.4910787,314.1,3.9,http://classic.ona.io/api/v1/files/24658071?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1643043112707.jpg,yes,millet,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:a6d23765-0d47-4a72-9af7-f79173636e44,92230008,a6d23765-0d47-4a72-9af7-f79173636e44,2022-02-03T16:34:08,2022-02-03T16:34:08,,,202201131507,,,1,1,True,612384
2022-01-17T16:48:47.201Z,2022-01-17,yes,11.6059567 -5.7495972 336.6 3.95,11.6059567,-5.7495972,336.6,3.95,http://classic.ona.io/api/v1/files/24661520?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642438279810.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:ce25e42f-d452-462f-9640-74e700e522c6,92239885,ce25e42f-d452-462f-9640-74e700e522c6,2022-02-03T23:20:20,2022-02-03T23:20:20,,,202201131507,,,1,1,True,612384
2022-01-17T17:41:32.359Z,2022-01-17,yes,11.6263934 -5.7345951 384.7 3.92,11.6263934,-5.7345951,384.7,3.92,http://classic.ona.io/api/v1/files/24661523?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642441339436.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:d9e772d3-3718-40ac-a816-97dd5a827717,92239888,d9e772d3-3718-40ac-a816-97dd5a827717,2022-02-03T23:20:31,2022-02-03T23:20:31,,,202201131507,,,1,1,True,612384
2022-01-17T17:55:16.692Z,2022-01-17,yes,11.6188705 -5.7371855 366.0 3.94,11.6188705,-5.7371855,366.0,3.94,http://classic.ona.io/api/v1/files/24661526?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642442192936.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:ad1cf04d-d786-4b4e-ba42-d7b0e07772fa,92239891,ad1cf04d-d786-4b4e-ba42-d7b0e07772fa,2022-02-03T23:20:42,2022-02-03T23:20:42,,,202201131507,,,1,1,True,612384
2022-01-18T06:36:02.057Z,2022-01-18,yes,11.6183348 -5.7381455 319.5 3.983,11.6183348,-5.7381455,319.5,3.983,http://classic.ona.io/api/v1/files/24661528?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642487842089.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:50732ab9-3b11-408e-9de3-6bb4b07087dc,92239894,50732ab9-3b11-408e-9de3-6bb4b07087dc,2022-02-03T23:20:55,2022-02-03T23:20:55,,,202201131507,,,1,1,True,612384
2022-01-18T06:39:22.962Z,2022-01-18,yes,11.6171898 -5.7388002 326.9 3.9,11.6171898,-5.7388002,326.9,3.9,http://classic.ona.io/api/v1/files/24661529?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642488102543.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:ea6a5a82-ea6d-47a8-972a-c61407cc54c0,92239895,ea6a5a82-ea6d-47a8-972a-c61407cc54c0,2022-02-03T23:21:06,2022-02-03T23:21:06,,,202201131507,,,1,1,True,612384
2022-01-18T06:47:33.846Z,2022-01-18,yes,11.6182259 -5.7422805 355.8 3.9,11.6182259,-5.7422805,355.8,3.9,http://classic.ona.io/api/v1/files/24661530?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642488546624.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:6a96cbd1-b5eb-415f-84cd-48b2c74b3f40,92239896,6a96cbd1-b5eb-415f-84cd-48b2c74b3f40,2022-02-03T23:21:13,2022-02-03T23:21:13,,,202201131507,,,1,1,True,612384
2022-01-18T11:07:27.787Z,2022-01-18,no,11.3283061 -5.8255853 459.7 4.0,11.3283061,-5.8255853,459.7,4.0,http://classic.ona.io/api/v1/files/24661531?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642504142463.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:0d991008-20b9-4ca9-b73f-853cb4ae5d2d,92239897,0d991008-20b9-4ca9-b73f-853cb4ae5d2d,2022-02-03T23:21:14,2022-02-03T23:21:14,,,202201131507,,,1,1,True,612384
2022-01-18T06:52:18.477Z,2022-01-18,yes,11.6200852 -5.7422147 333.1 3.9,11.6200852,-5.7422147,333.1,3.9,http://classic.ona.io/api/v1/files/24661532?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642488852651.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:e93b6d44-7ee3-4f70-bfbf-7cad2d52a800,92239898,e93b6d44-7ee3-4f70-bfbf-7cad2d52a800,2022-02-03T23:21:18,2022-02-03T23:21:18,,,202201131507,,,1,1,True,612384
2022-01-18T11:11:28.374Z,2022-01-18,no,11.3279831 -5.8268813 453.1 3.9,11.3279831,-5.8268813,453.1,3.9,http://classic.ona.io/api/v1/files/24661533?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642504348108.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:be3d66f9-2c5b-4a46-9bc5-eecec1181ed8,92239900,be3d66f9-2c5b-4a46-9bc5-eecec1181ed8,2022-02-03T23:21:23,2022-02-03T23:21:23,,,202201131507,,,1,1,True,612384
