locationid	userid	sumcrop	centroid_X	centroid_Y
1651993	222222	4	-122.3482143	47.25
1652004	222222	0	124.6517857	53.25
1652014	222222	0	-110.3482143	54.25
1652024	222222	0	118.6517857	50.25
1652029	222222	92	134.6517857	48.25
1652036	222222	0	-84.64880952	33.75
1652041	222222	0	9.351190476	39.75
1652053	222222	100	114.3511905	39.75
1652068	222222	0	46.35119048	38.75
1652075	222222	0	-93.64880952	36.75
1652083	222222	100	31.35119048	39.75
1652085	222222	0	114.3511905	31.75
1652105	222222	32	112.3511905	33.75
1652106	222222	0	94.35119048	30.75
1652171	222222	100	-102.6488095	42.75
1652187	222222	0	36.35119048	37.75
1652262	222222	0	125.3511905	39.75
1652282	222222	84	-88.64880952	36.75
1652286	222222	0	-78.64880952	34.75
1652314	222222	0	-93.64880952	37.75
1652316	222222	0	55.35119048	37.75
1652317	222222	0	108.3511905	34.75
1652383	222222	0	-46.84821429	-22.84821429
1652385	222222	0	78.15178571	23.15178571
1652394	222222	0	149.1517857	-31.84821429
1652405	222222	0	-99.84821429	29.15178571
1652410	222222	0	-41.84821429	-17.84821429
1652425	222222	0	-41.84821429	-15.84821429
1652438	222222	0	-61.84821429	-20.84821429
1652444	222222	0	-71.84821429	18.15178571
1652449	222222	68	-55.84821429	-24.84821429
1652477	222222	0	-51.84821429	-24.84821429
1652495	222222	0	-57.84821429	-28.84821429
1652559	222222	0	83.15178571	24.15178571
1652574	222222	96	82.15178571	19.15178571
1652575	222222	0	-62.84821429	-28.84821429
1652580	222222	16	-54.84821429	-20.84821429
1652607	222222	0	-44.94940476	-4.148809524
1652613	222222	0	-68.94940476	8.851190476
1652639	222222	100	106.0505952	9.851190476
1652664	222222	0	103.0505952	-3.148809524
1652669	222222	0	102.0505952	-0.148809524
1652687	222222	0	108.0505952	-3.148809524
1652692	222222	0	-63.94940476	-9.148809524
1652717	222222	0	125.0505952	-15.14880952
1652720	222222	0	-60.94940476	13.85119048
1652732	222222	0	-47.94940476	-6.148809524
1652742	222222	0	-36.94940476	-10.14880952
1652764	222222	76	-85.75	37.45238095
1652791	222222	100	79.25	25.45238095
1652799	222222	100	-6.75	12.45238095
1652805	222222	100	-89.75	42.45238095
1652819	222222	0	20.25	-19.54761905
1652831	222222	76	16.25	45.45238095
1652837	222222	0	-7.75	4.452380952
1652853	222222	92	-102.75	34.45238095
1652909	222222	0	35.25	-23.54761905
1652972	222222	0	63.25	55.45238095
1653004	222222	0	-68.75	9.452380952
1653012	222222	100	139.25	-34.54761905
1653024	222222	100	117.25	-32.54761905
1653041	222222	56	5.25	46.45238095
1653053	222222	100	72.25	54.45238095
1653056	222222	12	-3.75	11.45238095
1653076	222222	0	39.25	11.45238095
1653109	222222	76	102.25	13.45238095
1653130	222222	100	-121.75	38.45238095
1653181	222222	80	13.25	51.45238095
1653206	222222	0	-84.75	35.45238095
1653255	222222	100	19.25	45.45238095
1653257	222222	64	56.25	54.45238095
1653271	222222	96	74.25	23.45238095
1653286	222222	100	34.25	46.45238095
1653291	222222	0	92.25	51.45238095
1653324	222222	36	14.25	50.45238095
1653361	222222	0	70.25	56.45238095
1653417	222222	24	1.25	45.45238095
1653429	222222	0	117.25	-34.54761905
1653475	222222	0	38.25	49.45238095
1653479	222222	96	75.25	21.45238095
1653530	222222	100	-104.75	51.45238095
1653548	222222	0	60.25	54.45238095
1653550	222222	64	40.25	49.45238095
1653592	222222	96	79.75	23.95238095
1653605	222222	100	112.75	38.95238095
1653625	222222	100	-59.25	-34.04761905
1653634	222222	0	-85.25	43.95238095
1653638	222222	100	-4.25	40.95238095
1653648	222222	100	35.75	39.95238095
1653652	222222	0	79.75	11.95238095
1653671	222222	100	-86.25	30.95238095
1653743	222222	0	18.75	-18.04761905
1653758	222222	72	23.75	46.95238095
1653759	222222	0	82.75	24.95238095
1653791	222222	88	79.75	28.95238095
1653803	222222	0	-87.25	36.95238095
1653815	222222	0	-83.25	8.952380952
1653837	222222	0	73.75	20.95238095
1653855	222222	28	26.75	51.95238095
1653863	222222	100	76.75	16.95238095
1653890	222222	0	-98.25	46.95238095
1653898	222222	64	71.75	23.95238095
1653928	222222	96	77.75	21.95238095
1653964	222222	88	-89.25	35.95238095
1653996	222222	100	-91.25	32.95238095
1654020	222222	52	92.75	25.95238095
1654041	222222	68	103.75	29.95238095
1654053	222222	100	40.75	48.95238095
1654057	222222	100	83.75	26.95238095
1654073	222222	92	82.75	26.95238095
1654083	222222	8	120.75	36.95238095
1654104	222222	100	112.75	32.95238095
1654126	222222	88	-85.25	41.95238095
1654156	222222	52	6.75	10.95238095
1654172	222222	100	76.75	28.95238095
1654184	222222	84	172.75	-43.04761905
1654196	222222	0	40.75	49.95238095
1654224	222222	0	-114.25	53.95238095
1654236	222222	100	35.75	-4.047619048
1654279	222222	0	-61.25	-37.04761905
1654300	222222	0	16.75	10.95238095
1654327	222222	16	76.75	12.95238095
1654368	222222	100	-0.25	43.95238095
1654417	222222	32	-51.25	-27.04761905
1654431	222222	4	4.75	11.95238095
1654435	222222	12	5.75	8.952380952
1654467	222222	100	115.75	37.95238095
1654478	222222	100	-96.25	47.95238095
1654497	222222	0	73.75	19.95238095
1654510	222222	20	77.75	8.952380952
1654511	222222	0	77.75	12.95238095
1654549	222222	0	62.75	54.95238095
1654595	222222	48	-73.25	42.95238095
1654617	222222	72	15.75	53.95238095
1654629	222222	100	-58.25	-37.04761905
1654631	222222	24	36.75	53.95238095
1654658	222222	100	2.75	46.95238095
1654668	222222	0	47.75	50.95238095
1654686	222222	24	-79.25	35.95238095
1654705	222222	100	24.75	50.95238095
1654719	222222	0	-64.25	45.95238095
1654722	222222	0	-0.25	38.95238095
1654727	222222	0	139.75	-34.04761905
1654734	222222	60	32.75	48.95238095
1654773	222222	100	18.75	-33.04761905
1654800	222222	96	48.75	55.95238095
1654839	222222	0	-106.25	36.95238095
1654840	222222	40	127.75	36.95238095
1654861	222222	0	20.75	51.95238095
1654887	222222	0	80.75	55.95238095
1654917	222222	68	-48.25	-21.04761905
1654963	222222	0	36.75	57.95238095
1654969	222222	100	11.75	51.95238095
1654971	222222	100	33.75	50.95238095
1654992	222222	92	18.75	53.95238095
1654993	222222	0	60.75	54.95238095
1655031	222222	100	26.75	44.95238095
1655051	222222	0	86.75	53.95238095
1655065	222222	100	53.75	56.95238095
1655078	222222	100	28.75	45.95238095
1655125	222222	84	-59.25	-32.04761905
1655127	222222	100	-0.25	48.95238095
1655136	222222	76	28.75	53.95238095
1655187	222222	92	9.75	47.95238095
1655198	222222	100	109.75	34.95238095
1655219	222222	100	29.75	46.95238095
1655259	222222	100	126.75	47.95238095
1655262	222222	0	30.75	51.95238095
1655271	222222	88	40.75	50.95238095
1655273	222222	84	-52.25	-23.04761905
1655322	222222	100	-62.25	-31.54761905
1655328	222222	88	72.75	22.45238095
1655361	222222	0	-78.25	42.45238095
1655362	222222	72	76.75	14.45238095
1655370	222222	0	-41.25	-7.547619048
1655377	222222	100	118.75	-8.547619048
1655387	222222	64	116.75	34.45238095
1655447	222222	0	42.75	0.452380952
1655466	222222	100	129.75	46.45238095
1655487	222222	100	-98.25	26.45238095
1655577	222222	100	76.75	15.45238095
1655580	222222	100	-48.25	-16.54761905
1655589	222222	92	77.75	28.45238095
1655610	222222	100	32.75	14.45238095
1655638	222222	100	-49.25	-19.54761905
1655676	222222	100	75.75	14.45238095
1655703	222222	12	33.75	0.452380952
1655725	222222	96	-11.25	14.45238095
1655732	222222	0	-94.25	16.45238095
1655733	222222	0	30.75	-20.54761905
1655742	222222	100	102.75	15.45238095
1655765	222222	0	-55.25	-23.54761905
1655797	222222	100	75.75	17.45238095
1655798	222222	100	27.75	41.45238095
1655817	222222	0	38.75	14.45238095
1655818	222222	24	29.75	-3.547619048
1655821	222222	0	-96.25	45.45238095
1655862	222222	0	28.75	-20.54761905
1655867	222222	48	27.75	45.45238095
1655967	222222	32	37.75	50.45238095
1655972	222222	100	60.75	53.45238095
1655990	222222	0	128.75	51.45238095
1655992	222222	0	-1.25	52.45238095
1655999	222222	100	85.75	53.45238095
1656003	222222	60	-50.25	-20.54761905
1656009	222222	100	148.75	-29.54761905
1656037	222222	0	-80.25	43.45238095
1656038	222222	68	40.75	44.45238095
1656065	222222	0	40.75	37.45238095
1656068	222222	0	83.75	51.45238095
1656070	222222	84	19.75	46.45238095
1656075	222222	100	77.75	17.45238095
1656081	222222	64	115.75	-30.54761905
1656082	222222	0	23.75	46.45238095
1656124	222222	52	29.75	50.45238095
1656129	222222	92	22.75	55.45238095
1656208	222222	0	-114.25	47.45238095
1656231	222222	80	-62.25	-36.54761905
1656266	222222	100	73.75	30.45238095
1656279	222222	92	1.75	43.45238095
1656322	222222	0	5.75	53.45238095
1656362	222222	56	-82.25	34.45238095
1656365	222222	68	-81.25	44.45238095
1656450	222222	60	11.75	53.45238095
1656452	222222	100	27.75	44.45238095
1656494	222222	100	-60.25	-38.54761905
1656496	222222	84	-99.25	40.45238095
1656503	222222	100	20.75	45.45238095
1656507	222222	40	-0.25	40.45238095
1656549	222222	88	115.75	33.45238095
1656550	222222	92	14.75	50.45238095
1656579	222222	100	115.75	35.45238095
1656598	222222	56	-87.25	39.45238095
1656623	222222	72	134.75	-32.54761905
1656624	222222	68	76.75	28.45238095
1656628	222222	56	76.75	43.45238095
1656634	222222	40	61.75	56.45238095
1656657	222222	32	3.75	48.45238095
1656675	222222	0	59.75	54.45238095
1656701	222222	100	42.75	50.45238095
1656716	222222	0	34.75	54.45238095
1656746	222222	8	-48.25	-19.54761905
1656803	222222	48	4.75	50.45238095
1656877	222222	60	-90.75	33.95238095
1656948	222222	16	106.25	27.95238095
1656953	222222	100	76.25	25.95238095
1656982	222222	0	11.25	11.95238095
1657029	222222	68	-94.75	39.95238095
1657074	222222	0	-106.75	27.95238095
1657121	222222	88	150.25	-31.04761905
1657127	222222	0	141.25	-37.04761905
1657181	222222	0	38.25	-1.047619048
1657183	222222	100	77.25	20.95238095
1657196	222222	0	53.25	28.95238095
1657232	222222	0	33.25	-2.047619048
1657258	222222	0	40.25	8.952380952
1657260	222222	0	78.25	12.95238095
1657267	222222	0	-51.75	-22.04761905
1657271	222222	0	98.25	32.95238095
1657300	222222	28	-51.75	-28.04761905
1657326	222222	100	50.75	56.45238095
1657342	222222	68	41.75	54.45238095
1657363	222222	8	21.75	52.45238095
1657397	222222	80	7.75	52.45238095
1657422	222222	0	23.25	44.95238095
1657469	222222	64	44.25	52.95238095
1657476	222222	96	16.25	47.95238095
1657477	222222	48	121.25	38.95238095
1657569	222222	88	126.25	43.95238095
1657590	222222	80	87.25	53.95238095
1657596	222222	100	0.25	46.95238095
1657602	222222	0	11.25	52.95238095
1657606	222222	0	23.25	48.95238095
1657613	222222	88	21.25	48.95238095
1657629	222222	12	16.25	49.95238095
1657634	222222	44	115.25	35.95238095
1657637	222222	0	26.25	46.95238095
1657644	222222	8	128.25	34.95238095
1657665	222222	72	-102.75	48.95238095
1657671	222222	0	-89.75	44.95238095
1657679	222222	28	-90.75	44.95238095
1657694	222222	40	-76.75	37.95238095
1657699	222222	0	6.25	49.95238095
1657714	222222	8	23.25	52.95238095
1657742	222222	64	17.25	46.95238095
1657743	222222	0	-81.75	34.95238095
1657760	222222	0	21.25	42.95238095
1657766	222222	100	39.25	48.95238095
1657768	222222	0	31.25	38.95238095
1657784	222222	100	33.25	49.95238095
1657820	222222	100	-88.75	36.95238095
1657832	222222	84	-4.75	40.95238095
1657856	222222	100	82.25	21.95238095
1657864	222222	0	34.25	45.95238095
1657873	222222	100	77.25	23.95238095
1657875	222222	0	-74.75	44.95238095
1657896	222222	0	72.25	56.95238095
1657913	222222	0	-5.75	36.95238095
1657922	222222	100	76.25	14.95238095
1657924	222222	0	-106.75	28.95238095
1657927	222222	48	-89.75	42.95238095
1657969	222222	0	42.25	43.95238095
1657991	222222	0	-8.75	32.95238095
1657992	222222	92	34.25	44.95238095
1658005	222222	96	76.25	29.95238095
1658054	222222	16	39.25	53.95238095
1658094	222222	84	78.25	27.95238095
1658113	222222	100	50.25	52.95238095
1658139	222222	100	23.25	43.95238095
1658148	222222	100	-62.75	-34.04761905
1658166	222222	100	114.25	34.95238095
1658177	222222	56	-74.75	39.95238095
1658184	222222	100	-60.75	-33.04761905
1658219	222222	40	-77.75	42.95238095
1658223	222222	100	-49.75	-23.04761905
1658248	222222	100	-89.75	41.95238095
1658288	222222	60	-59.75	-35.04761905
1658304	222222	72	74.95238095	18.25
1658306	222222	76	77.95238095	18.25
1658314	222222	0	-71.04761905	10.25
1658315	222222	48	-83.04761905	34.25
1658334	222222	0	78.95238095	16.25
1658337	222222	0	83.95238095	21.25
1658344	222222	100	102.952381	16.25
1658370	222222	0	-83.04761905	30.25
1658374	222222	76	75.95238095	13.25
1658414	222222	76	90.95238095	26.25
1658428	222222	0	-47.04761905	-15.75
1658439	222222	100	-56.04761905	-12.75
1658506	222222	76	96.95238095	5.25
1658521	222222	100	89.95238095	23.25
1658531	222222	80	-98.04761905	26.25
1658585	222222	0	38.95238095	-4.75
1658622	222222	56	89.95238095	22.25
1658627	222222	0	-7.047619047	12.25
1658675	222222	0	34.95238095	-5.75
1658696	222222	96	-2.75	51.95238095
1658703	222222	88	26.25	50.95238095
1658730	222222	100	81.25	51.95238095
1658733	222222	0	39.25	56.95238095
1658739	222222	100	54.25	54.95238095
1658748	222222	0	42.25	49.95238095
1658780	222222	0	34.25	55.95238095
1658781	222222	100	33.25	48.95238095
1658782	222222	0	72.25	55.95238095
1658786	222222	100	86.25	44.95238095
1658880	222222	100	20.25	44.95238095
1658905	222222	92	-1.75	51.95238095
1658918	222222	100	43.25	47.95238095
1658963	222222	100	-109.75	52.95238095
1658972	222222	100	52.25	55.95238095
1659041	222222	0	-90.04761905	43.25
1659045	222222	0	-92.04761905	34.25
1659051	222222	8	-80.04761905	43.25
1659069	222222	0	-121.047619	36.25
1659171	222222	100	-89.04761905	40.25
1659177	222222	0	46.95238095	43.25
1659181	222222	12	3.952380953	36.25
1659184	222222	96	-60.04761905	-33.75
1659197	222222	100	123.952381	43.25
1659219	222222	0	-83.04761905	42.25
1659230	222222	100	87.95238095	25.25
1659256	222222	0	2.952380953	45.25
1659263	222222	100	-91.04761905	41.25
1659313	222222	24	-82.04761905	35.25
1659317	222222	56	16.95238095	45.25
1659323	222222	100	24.95238095	44.25
1659329	222222	56	146.952381	-33.75
1659331	222222	8	78.95238095	15.25
1659377	222222	0	-96.04761905	45.25
1659416	222222	0	39.95238095	47.25
1659418	222222	36	-85.04761905	38.25
1659438	222222	76	-91.04761905	39.25
1659465	222222	84	121.952381	39.25
1659481	222222	100	115.952381	-29.75
1659517	222222	100	-49.04761905	-23.75
1659523	222222	88	-89.04761905	37.25
1659526	222222	0	96.95238095	37.25
1659535	222222	0	24.95238095	49.25
1659539	222222	36	143.952381	-36.75
1659657	222222	100	-52.04761905	-22.75
1659674	222222	0	22.95238095	32.25
1659689	222222	0	-80.04761905	40.25
1659698	222222	0	-11.04761905	14.25
1659704	222222	76	114.952381	38.25
1659723	222222	0	81.55059524	21.65178571
1659777	222222	0	-86.44940476	12.65178571
1659803	222222	0	39.55059524	-6.348214286
1659827	222222	0	41.55059524	19.65178571
1659857	222222	0	35.55059524	-8.348214286
1659912	222222	100	81.55059524	27.65178571
1659916	222222	100	-46.44940476	-16.34821429
1659937	222222	96	75.55059524	19.65178571
1659979	222222	96	33.55059524	-3.348214286
1659986	222222	0	5.550595238	6.651785714
1660010	222222	0	45.55059524	2.651785714
1660024	222222	20	-47.44940476	-20.34821429
